"","lat","lon","aet"
"479",-85.75,41.25,659.000659762649
"480",-85.25,41.25,704.401345545135
"481",-84.75,41.25,679.474031685246
"482",-84.25,41.25,665.762095880105
"483",-83.75,41.25,670.131381448125
"484",-83.25,41.25,674.897740737651
"485",-82.75,41.25,659.796762901125
"486",-82.25,41.25,659.219763515983
"487",-81.75,41.25,661.672178957262
"488",-81.25,41.25,672.551109426655
"489",-80.75,41.25,654.83784369519
"490",-80.25,41.25,596.587582052976
"491",-104.25,40.75,430.354886858026
"492",-103.75,40.75,440.335514769889
"493",-103.25,40.75,480.621621017228
"494",-102.75,40.75,505.876945945434
"495",-102.25,40.75,493.744238249026
"496",-101.75,40.75,533.055721696466
"497",-101.25,40.75,461.178703804966
"498",-100.75,40.75,569.152403089684
"499",-100.25,40.75,620.645720884902
"500",-99.75,40.75,643.957001148025
"501",-99.25,40.75,654.111581086181
"502",-98.75,40.75,658.900554941967
"503",-98.25,40.75,669.613883019309
"504",-97.75,40.75,681.342559747165
"505",-97.25,40.75,681.246950825589
"506",-96.75,40.75,676.410668820376
"507",-96.25,40.75,674.828580692818
"508",-95.75,40.75,671.333775142466
"509",-95.25,40.75,679.151953388347
"510",-94.75,40.75,670.536800892092
"511",-94.25,40.75,662.883208531974
"512",-93.75,40.75,671.83622994629
"513",-93.25,40.75,693.194207733264
"514",-92.75,40.75,718.322227712459
"515",-92.25,40.75,728.086189136724
"516",-91.75,40.75,736.059813414118
"517",-91.25,40.75,724.485553438455
"518",-90.75,40.75,703.286845558556
"519",-90.25,40.75,737.468290217686
"520",-89.75,40.75,732.629274873761
"521",-89.25,40.75,689.492523550987
"522",-88.75,40.75,691.722441901686
"523",-88.25,40.75,694.54427142709
"524",-87.75,40.75,685.295072135399
"525",-87.25,40.75,676.287415467537
"526",-86.75,40.75,559.766260980221
"527",-86.25,40.75,697.725794277387
"528",-85.75,40.75,716.127636684221
"529",-85.25,40.75,706.653710146085
"530",-84.75,40.75,689.241846846708
"531",-84.25,40.75,679.13676478446
"532",-83.75,40.75,683.700655019376
"533",-83.25,40.75,690.733242007867
"534",-82.75,40.75,651.639078026114
"535",-82.25,40.75,614.944760692422
"536",-81.75,40.75,627.636993561166
"537",-81.25,40.75,645.747101742076
"538",-80.75,40.75,618.383672141419
"539",-80.25,40.75,624.766027580074
"540",-104.25,40.25,389.007424730342
"541",-103.75,40.25,378.3643669663
"542",-103.25,40.25,415.927545740735
"543",-102.75,40.25,486.764326005708
"544",-102.25,40.25,462.823333690176
"545",-101.75,40.25,470.152005093638
"546",-101.25,40.25,572.057738695294
"547",-100.75,40.25,605.044187203981
"548",-100.25,40.25,636.959280192154
"549",-99.75,40.25,663.096286834683
"550",-99.25,40.25,658.990558041085
"551",-98.75,40.25,672.797914313152
"552",-98.25,40.25,673.662452356424
"553",-97.75,40.25,716.912963863055
