"lat","lon","yield"
38.9615287780762,-123.557899475098,7.92597160529917
39.2415008544922,-123.639297485352,19.6720448989566
39.5216293334961,-123.721496582031,19.7777469954035
39.801929473877,-123.804496765137,12.2321845061341
40.362979888916,-123.972900390625,15.0005842788282
40.6437187194824,-124.058403015137,1.44349232163177
38.7436981201172,-123.118499755859,1.9388409251228
39.0238494873047,-123.19750213623,0.891161022731249
39.3041801452637,-123.277297973633,1.96057371795476
39.5846710205078,-123.357803344727,1.99846800659269
39.8653297424316,-123.439102172852,1.54900505926311
40.1461410522461,-123.521202087402,5.71195230149047
40.4271011352539,-123.604103088379,0.265654816106346
40.7082099914551,-123.687896728516,8.40939380793579
40.9894409179688,-123.772499084473,4.20195871988076
41.270809173584,-123.857902526855,8.74266850640406
42.1156196594238,-124.119400024414,16.3963747567463
42.3974304199219,-124.208297729492,25.5431965402259
42.9613304138184,-124.388999938965,25.885852615475
37.963981628418,-122.53150177002,0.270840938729729
38.2439002990723,-122.60669708252,9.5180683430842
38.5240287780762,-122.682502746582,1.07468754641788
38.8043403625488,-122.759101867676,0.522985709348102
39.0848388671875,-122.836402893066,1.28954611856979
39.3655090332031,-122.914497375488,0.12479419429345
39.6463508605957,-122.993301391602,0.0304990555413039
39.927360534668,-123.072998046875,0.256625732439416
40.2085304260254,-123.153396606445,0.0812595621106823
40.4898490905762,-123.234596252441,0.664017838423702
40.7713088989258,-123.316596984863,0.136684966109087
41.0529098510742,-123.399398803711,0.0471647654838855
41.3346405029297,-123.483001708984,0.0232130242893427
41.6164894104004,-123.567497253418,0.723672223341021
41.8984718322754,-123.652900695801,0.0972175797094604
42.180549621582,-123.739097595215,14.194465916308
42.4627304077148,-123.826202392578,8.29538762910143
42.7450103759766,-123.914199829102,8.64016973174268
43.0273818969727,-124.00309753418,20.3475163799533
43.3098297119141,-124.092903137207,24.8781969035352
37.1827507019043,-121.959800720215,0.727144320096026
37.4623794555664,-122.031303405762,0.0836080423503978
37.7422294616699,-122.103401184082,0.668304287056227
38.0222816467285,-122.176200866699,3.25076853022033
38.3025283813477,-122.249702453613,0.306478269315788
38.5829887390137,-122.323997497559,0.337282330401863
38.863639831543,-122.398902893066,0.845043347686988
39.1444816589355,-122.474601745605,0.765043878405158
39.4254913330078,-122.551002502441,0.593903663761591
39.7066802978516,-122.62809753418,0.0231668310121858
39.9880294799805,-122.706001281738,0.786432355038504
40.2695388793945,-122.784698486328,1.23966487517275
40.5512084960938,-122.864196777344,0.694485694120274
40.8330307006836,-122.944396972656,0.335807136391593
41.1149711608887,-123.025497436523,0.0208985756228502
41.3970603942871,-123.107299804688,0.025116590028487
41.6792793273926,-123.190002441406,0.0768562401300694
41.9616088867188,-123.273498535156,0.10393284644826
42.2440490722656,-123.357902526855,0.876694842203595
42.5265998840332,-123.443199157715,5.70858168337827
42.8092384338379,-123.529296875,9.8794444716677
43.0919799804688,-123.616302490234,15.7722933465633
43.3748092651367,-123.704299926758,19.3892714865909
43.6577110290527,-123.793098449707,26.2487295687538
43.9406700134277,-123.88289642334,22.0770854625681
44.2237014770508,-123.973602294922,30.8627175490056
35.842529296875,-121.268898010254,0.0667817718984382
36.1212997436523,-121.335601806641,0.0517865608522413
36.4003105163574,-121.402900695801,0.0784222057870237
36.6795616149902,-121.470901489258,1.30442899544336
36.9590492248535,-121.539398193359,0.730453734209616
37.23876953125,-121.608703613281,0.108786313508814
37.5187110900879,-121.678497314453,0.208363396553806
37.7988815307617,-121.749000549316,2.35943421921046
38.0792503356934,-121.820297241211,3.51481366117907
38.3598403930664,-121.892097473145,3.42953483360723
38.6406211853027,-121.964698791504,1.89147741084818
38.9216003417969,-122.03800201416,5.5129294833894
39.2027702331543,-122.111999511719,3.00445224449173
39.4841194152832,-122.186698913574,3.37988162807094
39.7656288146973,-122.262100219727,0.878880932379487
40.0473289489746,-122.338302612305,1.29114022925416
40.3291816711426,-122.415298461914,6.77529182878144
40.6111907958984,-122.49299621582,2.48983433563165
40.8933410644531,-122.571403503418,0.867710569424098
41.1756401062012,-122.650703430176,0.0204715110629544
41.4580688476562,-122.730796813965,0.16636404937952
41.7406387329102,-122.811698913574,0.54919220861453
42.0233306884766,-122.893402099609,0.140671498154942
42.3061218261719,-122.975898742676,4.20994189832599
42.5890312194824,-123.059303283691,4.83178592914466
42.8720283508301,-123.143501281738,13.0555211563378
43.1551284790039,-123.22859954834,16.6549279745293
43.4383201599121,-123.314697265625,13.6226086433279
43.7215805053711,-123.40160369873,18.6238590138596
44.0049209594727,-123.489402770996,22.2578365212615
44.2883110046387,-123.578102111816,27.3084638729936
44.5717697143555,-123.66780090332,20.8263889872176
44.855281829834,-123.758499145508,21.4920119131431
45.1388206481934,-123.85009765625,31.0554703147223
35.6168899536133,-120.860298156738,0.135556025253026
35.8957099914551,-120.924896240234,0.160754877557909
36.1747817993164,-120.990097045898,0.212715209720301
36.4540901184082,-121.055801391602,0.186877119120702
36.7336502075195,-121.122200012207,0.211013195287565
37.0134391784668,-121.18920135498,0.354555766520237
37.2934799194336,-121.256797790527,0.245231607695851
37.57373046875,-121.325103759766,0.251433738479343
37.8542213439941,-121.393997192383,0.486865457817231
38.1349105834961,-121.463600158691,2.26341508681419
38.4158096313477,-121.533798217773,10.1194580549241
38.6969108581543,-121.604797363281,4.03665463733225
38.9782104492188,-121.676399230957,2.6356599237657
39.2597007751465,-121.74870300293,2.27573527458483
39.5413703918457,-121.821701049805,4.67192465272309
39.8232192993164,-121.895401000977,3.06194602248356
40.1052513122559,-121.969902038574,0.907807158556514
40.3874282836914,-122.045097351074,4.23898995363341
40.6697807312012,-122.121002197266,1.04276016626198
40.9522705078125,-122.197700500488,1.67498636334471
41.2349014282227,-122.275199890137,0.151694874190314
41.5176696777344,-122.353401184082,0.246174818233619
41.8005790710449,-122.432502746582,0.228672063934855
42.083610534668,-122.512298583984,1.4174599936669
42.3667602539062,-122.593002319336,4.26660453011738
42.6500091552734,-122.674499511719,4.96656649309817
42.9333610534668,-122.756896972656,6.38078293399347
43.2168197631836,-122.840103149414,10.1852782681317
43.5003700256348,-122.924102783203,18.959220010167
43.7839889526367,-123.009101867676,30.7078423871079
44.0676803588867,-123.095001220703,23.1032952349831
44.3514404296875,-123.181701660156,19.7313586215771
44.6352615356445,-123.269401550293,19.5282937973173
44.9191398620605,-123.358100891113,20.797305102021
45.2030487060547,-123.447700500488,26.9877399981765
45.4869995117188,-123.538200378418,23.8064625470616
45.7709808349609,-123.62979888916,33.5473786407028
46.054988861084,-123.722297668457,29.9783787792266
46.3390007019043,-123.815902709961,36.8510266691693
46.6230201721191,-123.910499572754,34.6916917918725
47.1910514831543,-124.102897644043,35.1966992638935
47.475040435791,-124.200698852539,29.6380184467161
48.0429191589355,-124.399597167969,31.0198716545954
48.3268089294434,-124.500801086426,19.3210686420043
34.5547714233398,-120.270797729492,0.152085248619284
34.8327903747559,-120.331596374512,0.796955990836085
35.1110916137695,-120.39289855957,0.520452641551644
35.3896598815918,-120.454803466797,0.325379434619787
35.6684989929199,-120.517196655273,0.397098043344238
35.9476089477539,-120.580299377441,0.0473766862817649
36.2269706726074,-120.643898010254,0.0536456347145266
36.5065803527832,-120.708099365234,0.107947143558748
36.7864418029785,-120.772903442383,0.0929440988234265
37.0665397644043,-120.838302612305,1.96075134623546
37.3468818664551,-120.904403686523,0.217360108599516
37.62744140625,-120.971000671387,0.975845535435197
37.9082298278809,-121.038299560547,2.47199408503161
38.1892318725586,-121.106300354004,1.21610780726145
38.4704399108887,-121.174896240234,1.19141551104587
38.7518615722656,-121.244102478027,3.07108044236656
39.0334701538086,-121.314002990723,2.89690632938364
39.3152809143066,-121.384696960449,2.27221056704667
39.5972709655762,-121.456001281738,0.693294950111799
39.8794403076172,-121.52799987793,5.33838013875531
40.1617889404297,-121.600700378418,0.0439854133118162
40.4442901611328,-121.674102783203,0.0282577055592938
40.7269592285156,-121.74829864502,2.70204969456107
41.0097808837891,-121.823196411133,2.04034065329751
41.2927513122559,-121.898803710938,2.79908063357538
41.5758514404297,-121.975303649902,0.0190466018163612
41.8590888977051,-122.05249786377,0.129128072404134
42.1424598693848,-122.130500793457,0.0497161894952518
42.4259490966797,-122.209297180176,0.0470295126131656
42.7095413208008,-122.288902282715,0.0467339636838577
42.9932403564453,-122.369300842285,0.0841700249491058
43.2770385742188,-122.45059967041,0.109424089667418
43.5609283447266,-122.53279876709,6.99352918030515
43.844898223877,-122.615798950195,20.5344599515503
44.1289482116699,-122.699600219727,25.2103018565492
44.4130592346191,-122.784400939941,23.9857145429909
44.6972389221191,-122.870101928711,29.0394523864284
44.9814796447754,-122.956703186035,20.2610833397671
45.2657508850098,-123.04419708252,20.2643126867751
45.5500717163086,-123.132698059082,21.2969712763013
45.8344192504883,-123.222099304199,29.877940961199
46.1187896728516,-123.312599182129,30.6208062341412
46.4031791687012,-123.403999328613,31.7477690317755
46.6875686645508,-123.496398925781,32.7146382537078
46.9719696044922,-123.589897155762,33.9760437360785
47.2563514709473,-123.68440246582,24.4811179845334
47.5407218933105,-123.779998779297,15.6539885039702
47.8250694274902,-123.876602172852,0.190453138924206
48.1093788146973,-123.974403381348,5.50444695643102
34.6039810180664,-119.933097839355,0.0281637004026083
34.8822784423828,-119.992401123047,0.0425581995404181
35.1608581542969,-120.052200317383,0.059879344440555
35.4397087097168,-120.112602233887,0.383555556972791
35.7188415527344,-120.173599243164,0.0312137708820106
35.9982299804688,-120.23509979248,0.0244835794421218
36.277889251709,-120.297096252441,0.0809351444257634
36.557788848877,-120.359802246094,1.44794849463424
36.8379402160645,-120.422996520996,0.653142915385558
37.1183280944824,-120.486801147461,1.74654954250795
37.3989715576172,-120.551300048828,1.33261655343662
37.6798210144043,-120.616302490234,0.35865124485051
37.9609107971191,-120.681999206543,0.428183567476404
38.2422103881836,-120.74829864502,0.404392431902179
38.5237312316895,-120.815200805664,1.08305006528547
38.8054504394531,-120.882797241211,1.69814687016754
39.0873718261719,-120.950996398926,3.58370724361866
39.3694915771484,-121.019897460938,1.88694806968262
39.6517906188965,-121.089500427246,1.2111539248556
39.934268951416,-121.159797668457,0.03043223293006
40.2169303894043,-121.230796813965,0.0246543481558365
40.4997596740723,-121.302398681641,0.022046863342486
40.7827491760254,-121.374801635742,0.141383165140161
41.0658912658691,-121.447898864746,1.06901303675965
41.3491706848145,-121.521797180176,1.66109047412776
41.6325988769531,-121.596397399902,0.0403878902080899
41.9161796569824,-121.671699523926,0.0207487800626537
42.1998710632324,-121.747802734375,0.0108316502520186
42.4836807250977,-121.824798583984,0.0104398335338038
42.7676086425781,-121.902496337891,0.0115232011609207
43.0516510009766,-121.981002807617,0.0113065970247107
43.3357810974121,-122.060302734375,0.0454899511689532
43.6200218200684,-122.140502929688,0.132345585421008
43.9043312072754,-122.221496582031,0.158528236427196
44.188720703125,-122.303398132324,20.6690686950705
44.4731788635254,-122.386199951172,18.171182849398
44.7577095031738,-122.469802856445,18.3389363861852
45.0422897338867,-122.554298400879,20.8008905396972
45.3269309997559,-122.639801025391,16.6595497675137
45.6115989685059,-122.726196289062,28.1104219603944
45.8963088989258,-122.813499450684,17.0247142170529
46.1810417175293,-122.901802062988,29.6452641853126
46.4657897949219,-122.991096496582,31.2320586201835
46.7505493164062,-123.081298828125,27.4567205306769
47.0353088378906,-123.17259979248,21.9858867373754
47.3200607299805,-123.26490020752,26.2776612066846
47.604808807373,-123.358200073242,0.132825793208384
47.8895301818848,-123.452598571777,16.3212891166213
34.6519393920898,-119.594902038574,0.0278657193076509
34.9305191040039,-119.652702331543,0.027551366887464
35.2093696594238,-119.710998535156,0.019247837837946
35.4884986877441,-119.769897460938,0.0195298235888271
35.7678985595703,-119.829299926758,0.025771139291701
36.0475807189941,-119.889297485352,0.154837325105553
36.3275108337402,-119.949798583984,0.0331955463521202
36.6077003479004,-120.010902404785,0.232671808936042
36.8881301879883,-120.07250213623,0.79175651801641
37.1688194274902,-120.134803771973,1.24726972908629
37.4497413635254,-120.197601318359,0.328019708779431
37.7308883666992,-120.261001586914,0.480420319749199
38.0122718811035,-120.324996948242,0.990816889870927
38.2938613891602,-120.389701843262,0.0297301517294104
38.5756683349609,-120.454902648926,1.89209811843891
38.8577003479004,-120.520797729492,1.57511324905283
39.1399192810059,-120.58740234375,0.0218963128774539
39.4223289489746,-120.654602050781,0.0271990168626706
39.7049407958984,-120.722396850586,0.0292692952920874
39.987720489502,-120.790901184082,0.0247697289339432
40.2706909179688,-120.86009979248,0.0315422585248864
40.5538291931152,-120.930000305176,0.0209927155092297
40.8371315002441,-121.000602722168,0.15069415572511
41.1205787658691,-121.071899414062,0.261215563964586
41.4041786193848,-121.143898010254,0.0374397476372274
41.687931060791,-121.216697692871,0.0236673219335571
41.9718208312988,-121.290199279785,0.0207831755429631
42.2558403015137,-121.364402770996,0.0206719308316519
42.5399703979492,-121.439399719238,0.0135181640804085
42.82421875,-121.515197753906,0.06787659537
