"","lat","lon","aet"
"153",-101.75,44.25,439.413944213913
"154",-101.25,44.25,449.372180411709
"155",-100.75,44.25,457.993125193054
"156",-100.25,44.25,467.756081908708
"157",-99.75,44.25,486.713239796096
"158",-99.25,44.25,481.715835786192
"159",-98.75,44.25,485.299557792256
"160",-98.25,44.25,497.640594522934
"161",-97.75,44.25,502.334731047653
"162",-97.25,44.25,441.550389865879
"163",-96.75,44.25,494.117318401425
"164",-96.25,44.25,474.665157705895
"165",-95.75,44.25,488.206067437306
"166",-95.25,44.25,472.815282816009
"167",-94.75,44.25,494.425339749316
"168",-94.25,44.25,540.822872031946
"169",-93.75,44.25,558.15550647318
"170",-93.25,44.25,545.324683042825
"171",-92.75,44.25,539.62552923162
"172",-92.25,44.25,538.177601201809
"173",-91.75,44.25,512.084894607775
"174",-91.25,44.25,529.672328161949
"175",-90.75,44.25,366.982924201526
"176",-90.25,44.25,342.223947032704
"177",-89.75,44.25,328.72126490761
"178",-89.25,44.25,311.980407012335
"179",-88.75,44.25,468.689451105427
"180",-88.25,44.25,519.018865157268
"181",-87.75,44.25,510.55108054851
"182",-87.25,44.25,NA
"183",-86.75,44.25,NA
"184",-86.25,44.25,339.139537173935
"185",-85.75,44.25,328.556065695157
"186",-85.25,44.25,309.615514663223
"187",-84.75,44.25,305.597444388608
"188",-84.25,44.25,303.572288299911
"189",-83.75,44.25,309.021749355714
"190",-83.25,44.25,NA
"191",-82.75,44.25,NA
"192",-82.25,44.25,NA
"193",-81.75,44.25,NA
"194",-81.25,44.25,407.703326123075
"195",-80.75,44.25,412.370758538949
"196",-80.25,44.25,412.41307859309
"197",-104.25,43.75,373.698926081881
"198",-103.75,43.75,381.724444213789
"199",-103.25,43.75,422.844301711302
"200",-102.75,43.75,420.030136967078
"201",-102.25,43.75,429.972700023907
"202",-101.75,43.75,438.074975190837
"203",-101.25,43.75,445.421669100557
"204",-100.75,43.75,460.568343730993
"205",-100.25,43.75,479.614475635113
"206",-99.75,43.75,486.751991645171
"207",-99.25,43.75,486.222598818014
"208",-98.75,43.75,504.530392878834
"209",-98.25,43.75,489.104972594492
"210",-97.75,43.75,504.508792354492
"211",-97.25,43.75,489.148809608771
"212",-96.75,43.75,519.131269408332
"213",-96.25,43.75,500.982489122194
"214",-95.75,43.75,488.079721363494
"215",-95.25,43.75,493.150406664994
"216",-94.75,43.75,494.967702438124
"217",-94.25,43.75,531.324517817236
"218",-93.75,43.75,533.359119217756
"219",-93.25,43.75,542.470029552256
"220",-92.75,43.75,514.890949295775
"221",-92.25,43.75,531.414733672049
"222",-91.75,43.75,539.21920122148
"223",-91.25,43.75,503.544470866414
"224",-90.75,43.75,475.586833403242
"225",-90.25,43.75,461.828191308625
"226",-89.75,43.75,355.497938337154
"227",-89.25,43.75,359.275253744912
"228",-88.75,43.75,528.590280712117
"229",-88.25,43.75,501.27408390856
"230",-87.75,43.75,467.124067951692
"231",-87.25,43.75,NA
"232",-86.75,43.75,NA
"233",-86.25,43.75,336.308428131742
"234",-85.75,43.75,328.230459156308
"235",-85.25,43.75,354.180716145856
"236",-84.75,43.75,324.503164359252
"237",-84.25,43.75,319.552978822729
"238",-83.75,43.75,445.050216286909
"239",-83.25,43.75,433.349469403314
"240",-82.75,43.75,444.958772235317
"241",-82.25,43.75,NA
"242",-81.75,43.75,443.331287247187
"243",-81.25,43.75,425.795247567701
"244",-80.75,43.75,418.427264832077
"245",-80.25,43.75,422.101454594318
"246",-104.25,43.25,380.222114047501
"247",-103.75,43.25,401.93310437561
"248",-103.25,43.25,430.64728677737
"249",-102.75,43.25,385.389767845627
"250",-102.25,43.25,381.820665996522
"251",-101.75,43.25,386.674060887482
"252",-101.25,43.25,321.314741048147
"253",-100.75,43.25,377.434716772172
"254",-100.25,43.25,384.96773434151
"255",-99.75,43.25,491.125560219283
"256",-99.25,43.25,501.761552996119
"257",-98.75,43.25,531.69676996566
"258",-98.25,43.25,531.487706219858
"259",-97.75,43.25,504.809561663948
"260",-97.25,43.25,498.370740028564
"261",-96.75,43.25,525.515037127072
"262",-96.25,43.25,500.056970359175
"263",-95.75,43.25,496.261071499874
"264",-95.25,43.25,484.389644975075
"265",-94.75,43.25,507.802770344308
"266",-94.25,43.25,528.886206405121
"267",-93.75,43.25,534.482144591515
"268",-93.25,43.25,540.798810488079
