"","lat","lon","aet"
"153",-101.75,44.25,487.257655754744
"154",-101.25,44.25,498.655259253137
"155",-100.75,44.25,518.73656647047
"156",-100.25,44.25,539.18172216427
"157",-99.75,44.25,554.207577561552
"158",-99.25,44.25,555.759826674592
"159",-98.75,44.25,570.725931825815
"160",-98.25,44.25,594.244896115852
"161",-97.75,44.25,599.27621713304
"162",-97.25,44.25,592.504554458428
"163",-96.75,44.25,608.005806934321
"164",-96.25,44.25,617.996044483036
"165",-95.75,44.25,639.241368765244
"166",-95.25,44.25,640.89050545427
"167",-94.75,44.25,664.169297290267
"168",-94.25,44.25,688.102112113032
"169",-93.75,44.25,684.671040619432
"170",-93.25,44.25,667.573256581469
"171",-92.75,44.25,663.697763218544
"172",-92.25,44.25,660.802415736311
"173",-91.75,44.25,641.889271508204
"174",-91.25,44.25,644.601887850906
"175",-90.75,44.25,556.553852840734
"176",-90.25,44.25,528.942479064688
"177",-89.75,44.25,509.590489614406
"178",-89.25,44.25,502.624134155991
"179",-88.75,44.25,565.541059142299
"180",-88.25,44.25,599.134164540796
"181",-87.75,44.25,579.953837260837
"182",-87.25,44.25,NA
"183",-86.75,44.25,NA
"184",-86.25,44.25,476.632851326838
"185",-85.75,44.25,444.229923041188
"186",-85.25,44.25,414.133614225342
"187",-84.75,44.25,426.092990442005
"188",-84.25,44.25,427.631306894007
"189",-83.75,44.25,461.274335108988
"190",-83.25,44.25,NA
"191",-82.75,44.25,NA
"192",-82.25,44.25,NA
"193",-81.75,44.25,NA
"194",-81.25,44.25,489.041821398067
"195",-80.75,44.25,474.429987491458
"196",-80.25,44.25,476.701363811444
"197",-104.25,43.75,425.880873475224
"198",-103.75,43.75,455.218666484579
"199",-103.25,43.75,470.907692751847
"200",-102.75,43.75,467.652845395496
"201",-102.25,43.75,481.318955448922
"202",-101.75,43.75,491.928596978658
"203",-101.25,43.75,501.364243745164
"204",-100.75,43.75,527.043374897679
"205",-100.25,43.75,546.728165512905
"206",-99.75,43.75,561.630076943315
"207",-99.25,43.75,578.231609311168
"208",-98.75,43.75,599.342923225631
"209",-98.25,43.75,620.749419900065
"210",-97.75,43.75,638.339179825503
"211",-97.25,43.75,628.593997991164
"212",-96.75,43.75,628.579184614937
"213",-96.25,43.75,618.980717845028
"214",-95.75,43.75,616.253891392698
"215",-95.25,43.75,634.933777259721
"216",-94.75,43.75,636.617265084293
"217",-94.25,43.75,664.56020157272
"218",-93.75,43.75,663.064659238327
"219",-93.25,43.75,655.618669376476
"220",-92.75,43.75,635.951854983621
"221",-92.25,43.75,650.687097483198
"222",-91.75,43.75,661.957726159133
"223",-91.25,43.75,644.71839860949
"224",-90.75,43.75,603.376100156689
"225",-90.25,43.75,585.097859091824
"226",-89.75,43.75,536.145254408824
"227",-89.25,43.75,545.280030886177
"228",-88.75,43.75,621.560583224695
"229",-88.25,43.75,599.238700151676
"230",-87.75,43.75,588.415983853862
"231",-87.25,43.75,NA
"232",-86.75,43.75,NA
"233",-86.25,43.75,496.632276803954
"234",-85.75,43.75,479.14647722384
"235",-85.25,43.75,461.528492168058
"236",-84.75,43.75,486.251868580082
"237",-84.25,43.75,492.593927456997
"238",-83.75,43.75,569.830228848732
"239",-83.25,43.75,549.730154266581
"240",-82.75,43.75,558.039288495202
"241",-82.25,43.75,NA
"242",-81.75,43.75,545.839852004196
"243",-81.25,43.75,515.921260824078
"244",-80.75,43.75,501.448283825914
"245",-80.25,43.75,503.021212049513
"246",-104.25,43.25,444.627103654668
"247",-103.75,43.25,460.080362130655
"248",-103.25,43.25,473.996530832723
"249",-102.75,43.25,474.883133006748
"250",-102.25,43.25,482.86489062116
"251",-101.75,43.25,486.908051464357
"252",-101.25,43.25,469.279893949861
"253",-100.75,43.25,498.684589866083
"254",-100.25,43.25,510.329358644318
"255",-99.75,43.25,580.493706969079
"256",-99.25,43.25,604.934639904182
"257",-98.75,43.25,629.049321427825
"258",-98.25,43.25,626.992572430288
"259",-97.75,43.25,634.73732916289
"260",-97.25,43.25,641.234026158461
"261",-96.75,43.25,638.787636173831
"262",-96.25,43.25,638.200473753619
"263",-95.75,43.25,628.118774705566
"264",-95.25,43.25,627.181678392226
"265",-94.75,43.25,640.619551611482
"266",-94.25,43.25,662.623190659331
"267",-93.75,43.25,664.765513230552
"268",-93.25,43.25,672.976403276203
"269",-92.75,43.25,675.492370260439
"270",-92.25,43.25,661.489826311154
"271",-91.75,43.25,672.016593833454
"272",-91.25,43.25,682.742516091443
"273",-90.75,43.25,626.247311030515
"274",-90.25,43.25,600.838749813382
"275",-89.75,43.25,583.594464122318
"276",-89.25,43.25,598.508050064673
"277",-88.75,43.25,633.501201776249
"278",-88.25,43.25,606.446283533704
"279",-87.75,43.25,NA
"280",-87.25,43.25,NA
"281",-86.75,43.25,NA
"282",-86.25,43.25,508.765155998874
"283",-85.75,43.25,576.209638422122
"284",-85.25,43.25,519.104758252157
"285",-84.75,43.25,584.070928167668
"286",-84.25,43.25,580.887342090078
"287",-83.75,43.25,591.126250465939
"288",-83.25,43.25,597.46082167729
"289",-82.75,43.25,587.569003481185
