# VanLoocke, Andy, Tracy E. Twine, Marcelo Zeri, and Carl J. Bernacchi. "A regional comparison of water use efficiency for miscanthus, switchgrass and maize." Agricultural and Forest Meteorology 164 (2012): 82-95. http://dx.doi.org/10.1016/j.agrformet.2012.05.016
"lat","lon","aet"
-97.75,39.25,489.59232585493
-97.25,39.25,522.659759807342
-96.75,39.25,559.069690543227
-96.25,39.25,555.267349473201
-95.75,39.25,508.930547179654
-95.25,39.25,449.721516374499
-94.75,39.25,515.880545699154
-94.25,39.25,539.95750546176
-93.75,39.25,540.141812933143
-93.25,39.25,507.429752231576
-92.75,39.25,443.590154662146
-92.25,39.25,442.088895111461
-91.75,39.25,409.440771570662
-91.25,39.25,413.133815588895
-88.25,39.25,384.773044689355
-84.75,39.25,362.402195387171
-84.25,39.25,347.607170049159
-83.75,39.25,341.816716923
-83.25,39.25,354.462531549207
-82.75,39.25,365.164961768736
-82.25,39.25,375.7495133497
-81.75,39.25,375.43518791275
-81.25,39.25,388.886375196162
-80.75,39.25,406.166035333299
-80.25,39.25,397.699957530363
-104.25,39.75,413.407633804005
-103.75,39.75,404.796246291837
-103.25,39.75,412.433698829031
-102.75,39.75,420.238332092296
-102.25,39.75,415.839905761182
-101.75,39.75,405.958128033672
-101.25,39.75,400.722998477984
-100.75,39.75,401.818297832389
-100.25,39.75,432.003578925622
-99.75,39.75,458.892527723219
-99.25,39.75,464.535673262784
-98.75,39.75,485.791087035726
-98.25,39.75,494.058770200063
-97.75,39.75,491.057114339899
-97.25,39.75,513.235636155237
-96.75,39.75,535.068639102101
-96.25,39.75,542.546067618299
-95.75,39.75,446.545064678648
-95.25,39.75,500.410605468787
-94.75,39.75,479.293293741066
-94.25,39.75,555.438431343995
-93.75,39.75,477.898645724636
-93.25,39.75,441.904063704191
-92.75,39.75,485.974084133282
-92.25,39.75,535.371290967334
-91.75,39.75,451.528099898249
-91.25,39.75,430.997040320653
-90.75,39.75,447.721844556741
-89.75,39.75,407.736224558321
-89.25,39.75,439.684770585038
-88.75,39.75,322.558770174743
-88.25,39.75,378.5876864444
-87.75,39.75,396.198097582441
-85.75,39.75,392.392246428411
-85.25,39.75,382.649603632046
-84.25,39.75,354.215322839678
-83.75,39.75,353.967109857593
-83.25,39.75,373.009291662718
-82.75,39.75,371.251246220112
-82.25,39.75,370.968984281149
-81.75,39.75,393.768461158324
-81.25,39.75,425.206316699041
-80.75,39.75,436.724060838693
-80.25,39.75,421.067991342861
-104.25,40.25,431.611366576748
-103.75,40.25,413.908086977899
-103.25,40.25,411.344423451927
-102.75,40.25,419.833129129373
-102.25,40.25,403.172041847836
-101.75,40.25,413.402475240175
-101.25,40.25,414.822295755614
-100.75,40.25,419.033013309003
-100.25,40.25,437.410704931477
-99.75,40.25,460.222564222291
-99.25,40.25,476.862408155779
-98.75,40.25,499.070781371556
-98.25,40.25,517.578854678432
-97.75,40.25,505.947811739752
-97.25,40.25,437.205465265084
-96.75,40.25,522.650003065122
-96.25,40.25,538.183080764487
-95.75,40.25,498.010072734207
-95.25,40.25,514.456494969781
-94.75,40.25,560.173107049428
-94.25,40.25,554.113214792218
-93.75,40.25,559.988892667927
-93.25,40.25,526.723787219613
-92.75,40.25,568.265225451323
-92.25,40.25,495.001498691738
-91.75,40.25,418.461082261987
-91.25,40.25,434.093404265353
-90.75,40.25,411.448204738088
-90.25,40.25,384.698789821618
-89.75,40.25,364.696222586092
-89.25,40.25,360.184668584843
-88.75,40.25,370.732074681087
-88.25,40.25,386.495898525114
-87.75,40.25,399.278475859202
-87.25,40.25,398.927393323276
-86.75,40.25,351.642159349649
-86.25,40.25,347.611278838944
-85.75,40.25,346.961545316619
-85.25,40.25,335.085444275956
-84.75,40.25,319.521296698367
-84.25,40.25,383.992025858141
-83.75,40.25,394.395273852919
-83.25,40.25,406.224313829094
-82.75,40.25,392.349447813584
-82.25,40.25,386.684558183362
-81.75,40.25,395.97194035002
-81.25,40.25,438.643692088488
-80.75,40.25,454.689241477812
-80.25,40.25,438.154476042371
-104.25,40.75,416.840919466689
-103.75,40.75,395.202084111981
-103.25,40.75,411.755271082977
-102.75,40.75,405.564634301583
-102.25,40.75,407.499514877214
-101.75,40.75,411.732803696766
-101.25,40.75,421.401113301748
-100.75,40.75,446.893335199333
-100.25,40.75,455.099862907315
-99.75,40.75,465.583238608204
-99.25,40.75,490.055003947695
-98.75,40.75,502.905334860639
-98.25,40.75,507.543896116491
-97.75,40.75,497.151109877741
-97.25,40.75,484.608781510964
-96.75,40.75,537.432528357487
-96.25,40.75,554.937945321435
-95.75,40.75,566.810526711633
-95.25,40.75,579.009000101592
-94.75,40.75,591.826622486929
-94.25,40.75,560.657589269802
-93.75,40.75,568.878798949532
-93.25,40.75,580.184212578461
-92.75,40.75,545.067930394551
-92.25,40.75,552.047194130719
-91.75,40.75,513.115346171893
-91.25,40.75,494.420945079066
-90.75,40.75,446.346453416743
-90.25,40.75,417.075287549291
-89.75,40.75,337.022979873465
-89.25,40.75,358.227726293844
-88.75,40.75,356.30489738856
-88.25,40.75,351.327697543951
-87.75,40.75,432.982775595556
-87.25,40.75,437.536565219401
-86.75,40.75,449.861967346398
-82.25,40.75,397.453042574009
-81.75,40.75,399.893847703235
-80.25,40.75,447.444161467603
-104.25,41.25,402.066054865718
-103.75,41.25,396.146731806453
-103.25,41.25,399.826413008384
-102.75,41.25,413.301157788606
-102.25,41.25,425.803037063546
-101.75,41.25,430.508439417114
-101.25,41.25,445.836193208583
-100.75,41.25,470.462977817515
-100.25,41.25,483.249665757816
-99.75,41.25,498.497773173847
-99.25,41.25,502.865310745081
-98.75,41.25,515.718045639107
-98.25,41.25,516.796636019135
-97.75,41.25,515.700219699182
-97.25,41.25,476.374151751515
-96.75,41.25,529.799909493886
-96.25,41.25,543.594513666583
-95.75,41.25,565.602132803066
-95.25,41.25,602.889390524477
-94.75,41.25,610.145003196143
-94.25,41.25,612.057034372352
-93.75,41.25,625.193054078147
-93.25,41.25,560.849595217966
-92.75,41.25,604.791225813795
-92.25,41.25,587.277094468474
-91.75,41.25,546.84570452245
-91.25,41.25,539.281772716437
-90.75,41.25,497.114068667695
-90.25,41.25,436.995723201137
-89.75,41.25,418.514797296841
-89.25,41.25,338.012254038156
-88.75,41.25,374.631557289453
-88.25,41.25,371.291664923192
-87.75,41.25,416.916552282171
-85.25,41.25,441.978445908393
-84.75,41.25,358.860405888612
-84.25,41.25,354.501922570344
-83.75,41.25,439.418077984476
-104.25,41.75,416.957553905901
-103.75,41.75,413.376637237146
-103.25,41.75,417.909965459257
-102.75,41.75,421.710731520317
-102.25,41.75,431.994158910704
-101.75,41.75,453.114072780591
-101.25,41.75,463.244078617543
-100.75,41.75,483.910329862032
-100.25,41.75,505.703002805007
-99.75,41.75,516.452131012746
-99.25,41.75,517.415592006291
-98.75,41.75,529.663790480889
-98.25,41.75,528.595290542667
-97.75,41.75,522.944691949058
-97.25,41.75,539.416989548714
-96.75,41.75,549.717257787219
-96.25,41.75,553.443531352561
-95.75,41.75,572.339513576124
-95.25,41.75,600.04205121519
-94.75,41.75,619.793192158919
-94.25,41.75,628.19924860727
-93.75,41.75,647.59402319626
-93.25,41.75,622.739239508199
-92.75,41.75,611.645999192377
-92.25,41.75,609.146260471083
-91.75,41.75,572.268598160008
-91.25,41.75,517.099284988362
-90.75,41.75,543.143384260125
-90.25,41.75,505.378429290511
-89.75,41.75,477.172305801359
-89.25,41.75,424.10852160753
-88.75,41.75,475.575638672744
-88.25,41.75,499.990071284585
-87.75,41.75,510.186417769524
-85.75,41.75,385.765716122754
-85.25,41.75,375.716251570499
-84.75,41.75,352.468521687319
-84.25,41.75,351.875313065306
-83.75,41.75,366.011500349734
-81.25,41.75,437.516325672856
-80.75,41.75,467.822162938975
-104.25,42.25,429.664076873101
-103.75,42.25,425.077276568802
-103.25,42.25,438.981431284687
-102.75,42.25,439.752825271338
-102.25,42.25,450.103010983003
-101.75,42.25,462.999449090625
-101.25,42.25,475.225976507791
-100.75,42.25,494.637431319337
-100.25,42.25,513.941267296788
-99.75,42.25,526.694936305343
-99.25,42.25,527.120226859581
-98.75,42.25,539.460160783259
-98.25,42.25,561.564010613016
-97.75,42.25,568.329989654245
-97.25,42.25,560.097007686738
-96.75,42.25,573.302381938556
-96.25,42.25,580.398104281165
-95.75,42.25,600.35889136442
-95.25,42.25,601.062652396969
-94.75,42.25,623.899919281946
-94.25,42.25,647.212808379903
-93.75,42.25,644.82785508543
-93.25,42.25,631.130349892774
-92.75,42.25,624.420781090856
-92.25,42.25,621.032241868146
-91.75,42.25,604.107728696661
-91.25,42.25,605.748344337917
-90.75,42.25,522.393960358051
-90.25,42.25,496.456743592396
-89.75,42.25,477.180003776797
-89.25,42.25,471.00633503783
-88.75,42.25,531.564878238685
-88.25,42.25,561.224593478022
-87.75,42.25,542.656023968244
-86.25,42.25,444.375076392666
-85.75,42.25,412.403567285859
-85.25,42.25,383.150962455227
-84.75,42.25,396.10494871327
-84.25,42.25,397.452070873114
-83.75,42.25,430.761444829695
-81.25,42.25,456.835718622657
-80.75,42.25,442.320231614052
-80.25,42.25,444.289749307733
-104.25,42.75,404.272542670369
-103.75,42.75,430.639510860667
-103.25,42.75,446.502261939459
-102.75,42.75,443.310671696207
-102.25,42.75,456.940579892602
-101.75,42.75,467.950182845467
-101.25,42.75,477.517501722381
-100.75,42.75,501.68836017861
-100.25,42.75,520.765051484108
-99.75,42.75,535.756748983986
-99.25,42.75,549.584608024199
-98.75,42.75,566.735280154069
-98.25,42.75,586.256690589187
-97.75,42.75,603.624854820082
-97.25,42.75,595.058936467845
-96.75,42.75,593.644993875991
-96.25,42.75,581.714167851722
-95.75,42.75,578.714125511266
-95.25,42.75,595.309567239427
-94.75,42.75,597.549914204981
-94.25,42.75,623.995601660106
-93.75,42.75,623.349793341476
-93.25,42.75,618.585490812315
-92.75,42.75,599.3076454767
-92.25,42.75,612.227253910969
-91.75,42.75,622.668796041049
-91.25,42.75,607.356729037885
-90.75,42.75,567.091235413449
-90.25,42.75,550.179907419486
-89.75,42.75,503.173759635421
-89.25,42.75,512.96486613946
-88.75,42.75,585.220380591403
-88.25,42.75,563.117378058145
-87.75,42.75,551.910806593718
-86.25,42.75,464.199147560401
-85.75,42.75,447.082329699304
-85.25,42.75,429.937567735557
-84.75,42.75,454.301661763886
-84.25,42.75,460.864844634198
-83.75,42.75,534.372131413198
-83.25,42.75,516.003997119144
-82.75,42.75,523.790906642098
-81.75,42.75,511.397517277743
-81.25,42.75,482.457323563867
-80.75,42.75,468.471163003618
-80.25,42.75,469.966739312498
-104.25,43.25,423.470392022282
-103.75,43.25,439.504074237077
-103.25,43.25,451.54926950112
-102.75,43.25,451.007321619894
-102.25,43.25,458.237895485247
-101.75,43.25,462.037072471925
-101.25,43.25,445.299054630334
-100.75,43.25,473.439184980001
-100.25,43.25,482.721236457583
-99.75,43.25,551.69692803314
-99.25,43.25,575.49558311468
-98.75,43.25,596.184752664412
-98.25,43.25,589.010199887445
-97.75,43.25,596.428902550833
-97.25,43.25,605.566579019884
-96.75,43.25,603.400311032252
-96.25,43.25,599.132036382216
-95.75,43.25,588.874984352849
-95.25,43.25,588.114780470962
-94.75,43.25,601.473302963539
-94.25,43.25,622.89864661661
-93.75,43.25,625.473177301203
-93.25,43.25,633.846351110144
-92.75,43.25,636.098946751004
-92.25,43.25,622.304453612101
-91.75,43.25,633.020270477049
-91.25,43.25,644.727586670197
-90.75,43.25,589.716362337582
-90.25,43.25,564.646250302438
-89.75,43.25,547.989802337252
-89.25,43.25,563.116397784208
-88.75,43.25,597.118560263349
-88.25,43.25,571.722305670846
-86.25,43.25,476.413476614165
-85.75,43.25,538.630800058832
-85.25,43.25,484.52587731625
-84.75,43.25,546.414175909129
-84.25,43.25,545.124016950198
-83.75,43.25,555.502010991404
-83.25,43.25,561.159047935449
-82.75,43.25,552.090871814406
-81.75,43.25,537.622453573829
-81.25,43.25,501.068338647608
-80.75,43.25,497.442033713669
-80.25,43.25,521.463036402871
-104.25,43.75,407.474986038753
-103.75,43.75,435.035495521501
-103.25,43.75,450.110663389787
-102.75,43.75,447.580393692399
-102.25,43.75,438.726919299792
-101.75,43.75,429.077726927761
-101.25,43.75,454.321026871214
-100.75,43.75,484.134627291351
-100.25,43.75,493.804614951834
-99.75,43.75,503.125425074715
-99.25,43.75,514.520636036643
-98.75,43.75,508.497532634763
-98.25,43.75,600.380658371923
-97.75,43.75,607.75842511293
-97.25,43.75,632.446892714128
-96.75,43.75,645.681267658481
-96.25,43.75,606.90651816735
-95.75,43.75,599.378599821124
-95.25,43.75,593.233619342092
-94.75,43.75,627.025923002046
-94.25,43.75,645.435436193366
-93.75,43.75,630.283134442521
-93.25,43.75,652.454035146657
-92.75,43.75,658.805552116712
-92.25,43.75,638.293217819068
-91.75,43.75,629.979234479833
-91.25,43.75,657.450271352194
-90.75,43.75,636.944575648289
-90.25,43.75,615.582162917766
-89.75,43.75,599.784195350017
-89.25,43.75,587.727547762217
-88.75,43.75,593.456563805928
-88.25,43.75,599.764170202776
-87.75,43.75,575.134016609984
-86.25,43.75,588.140598297585
-85.75,43.75,527.374836544186
-85.25,43.75,586.501247649547
-84.75,43.75,567.615633719135
-84.25,43.75,565.646557114203
-83.75,43.75,586.646548548968
-83.25,43.75,585.017745894867
-82.75,43.75,545.777114182769
-82.25,43.75,570.969943587959
-81.75,43.75,563.64148877142
-81.25,43.75,507.045304799103
-80.75,43.75,526.669621465378
-80.25,43.75,528.860240025213
-104.25,44.25,381.719100047878
-103.75,44.25,420.359787214082
-103.25,44.25,435.159815640645
-102.75,44.25,438.220100068676
-102.25,44.25,434.61820631288
-101.75,44.25,438.415403322317
-101.25,44.25,476.924376764335
-100.75,44.25,504.147958247609
-100.25,44.25,519.582315461535
-99.75,44.25,524.048132473836
-99.25,44.25,533.879291741701
-98.75,44.25,537.811980348546
-98.25,44.25,533.648207396735
-97.75,44.25,532.353875829023
-97.25,44.25,623.668690308114
-96.75,44.25,650.345544782467
-96.25,44.25,664.18539678154
-95.75,44.25,658.254547117278
-95.25,44.25,654.791009963723
-94.75,44.25,676.866217188071
-94.25,44.25,677.120762969949
-93.75,44.25,674.6600063761
-93.25,44.25,664.545453533763
-92.75,44.25,655.681239787489
-92.25,44.25,649.44678885641
-91.75,44.25,663.586142238637
-91.25,44.25,676.338275972987
-90.75,44.25,668.375579540385
-90.25,44.25,661.334526872146
-89.75,44.25,621.301834459446
-89.25,44.25,629.666679889197
-88.75,44.25,622.413690809539
-88.25,44.25,643.143745625624
-87.75,44.25,642.606419394258
-86.25,44.25,645.694817904849
-85.75,44.25,640.932924835943
-85.25,44.25,610.756371317289
-84.75,44.25,573.213344838237
-84.25,44.25,533.098902699538
-83.75,44.25,640.259111711464
-83.25,44.25,622.834308593912
-82.75,44.25,594.712534650083
-82.25,44.25,590.887482822464
-104.25,44.75,418.949365446344
-103.75,44.75,427.12102815666
-103.25,44.75,421.975504658418
-102.75,44.75,440.165262867231
-102.25,44.75,447.690549964085
-101.75,44.75,462.13449133141
-101.25,44.75,494.538185757818
-100.75,44.75,511.378832536284
-100.25,44.75,529.083808029536
-99.75,44.75,528.346479481006
-99.25,44.75,549.680889310315
-98.75,44.75,558.563521517732
-98.25,44.75,644.144242486742
-97.75,44.75,659.962166363373
-97.25,44.75,668.37013274229
-96.75,44.75,654.877197247464
-96.25,44.75,687.585156603716
-95.75,44.75,696.219933346321
-95.25,44.75,689.009208084026
-94.75,44.75,692.01274885796
-94.25,44.75,667.98660859908
-93.75,44.75,682.762309653132
-93.25,44.75,703.554569887463
-92.75,44.75,680.249045002682
-92.25,44.75,698.299017968966
-91.75,44.75,723.878350873594
-91.25,44.75,724.347171405796
-90.75,44.75,722.005920250667
-90.25,44.75,715.982519763988
-89.75,44.75,644.309961409541
-89.25,44.75,657.828522732249
-88.75,44.75,654.151041115343
-88.25,44.75,668.933507100421
-87.75,44.75,625.958501644607
-86.75,44.75,668.594276003772
-86.25,44.75,661.248153397348
-85.75,44.75,649.874538050877
-85.25,44.75,604.282165289096
-84.75,44.75,632.777816441609
-84.25,44.75,626.746411721164
-83.75,44.75,633.927605327801
-83.25,44.75,631.714496753179
-81.25,44.75,604.378737954248
-80.75,44.75,607.927331545099
-80.25,44.75,607.334898418594
-104.25,45.25,417.775661135092
-103.75,45.25,453.561230999883
-103.25,45.25,470.844660997158
-102.75,45.25,491.555494243745
-102.25,45.25,472.835472358856
-101.75,45.25,480.908077270258
-101.25,45.25,493.604115713621
-100.75,45.25,497.855072709266
-100.25,45.25,532.353127187584
-99.75,45.25,622.341116841882
-99.25,45.25,654.432097413868
-98.75,45.25,664.877398987068
-98.25,45.25,669.298719285114
-97.75,45.25,709.517375526135
-97.25,45.25,701.255457307911
-96.75,45.25,697.595354299759
-96.25,45.25,695.744557096783
-95.75,45.25,711.321654233325
-95.25,45.25,692.059807295911
-94.75,45.25,681.192578645423
-94.25,45.25,686.930074903881
-93.75,45.25,699.455396708567
-93.25,45.25,711.88449308907
-92.75,45.25,735.904377332423
-92.25,45.25,742.255930835032
-91.75,45.25,758.348204000387
-91.25,45.25,738.31586516893
-90.75,45.25,739.298343448143
-90.25,45.25,705.148249188846
-89.75,45.25,684.250313432189
-89.25,45.25,694.226296172943
-88.75,45.25,693.992414532637
-88.25,45.25,688.386391991284
-87.75,45.25,691.154096979531
-87.25,45.25,678.796028775352
-86.75,45.25,616.446820964047
-86.25,45.25,661.892004494322
-85.75,45.25,662.245919598965
-85.25,45.25,682.144731678884
-84.75,45.25,662.920402782038
-84.25,45.25,654.024185397604
-83.75,45.25,653.664695010055
-83.25,45.25,659.544608248631
-82.75,45.25,636.237677410711
-82.25,45.25,633.828798530973
-81.75,45.25,637.353143264016
-81.25,45.25,644.877182030468
-80.75,45.25,626.192099015228
-80.25,45.25,589.605360094341
-104.25,45.75,424.239207311068
-103.75,45.75,431.544763381891
-103.25,45.75,458.472113732947
-102.75,45.75,485.859001827659
-102.25,45.75,476.591701344587
-101.75,45.75,504.459959318861
-101.25,45.75,502.816952947062
-100.75,45.75,549.834282418713
-100.25,45.75,614.338725269772
-99.75,45.75,648.517418713775
-99.25,45.75,672.159580609296
-98.75,45.75,683.514777217992
-98.25,45.75,698.859382071299
-97.75,45.75,714.565527827246
-97.25,45.75,712.322332869982
-96.75,45.75,709.561985769309
-96.25,45.75,701.389364398725
-95.75,45.75,710.62963545887
-95.25,45.75,697.771929043229
-94.75,45.75,680.789907406899
-94.25,45.75,675.98956441792
-93.75,45.75,686.605520303128
-93.25,45.75,703.148491848959
-92.75,45.75,731.769471862004
-92.25,45.75,743.306916100148
-91.75,45.75,744.052099207824
-91.25,45.75,728.523493777131
-90.75,45.75,710.091344256653
-90.25,45.75,725.19742799073
-89.75,45.75,720.137674664147
-89.25,45.75,691.217583463411
-88.75,45.75,696.228818937903
-88.25,45.75,696.030233622383
-87.75,45.75,692.498225917108
-87.25,45.75,675.378028235165
-86.75,45.75,626.4770286844
-86.25,45.75,687.162710034521
-85.75,45.75,686.092945534969
-85.25,45.75,680.489555038017
-84.75,45.75,661.750073522213
-84.25,45.75,650.613010305959
-83.75,45.75,654.829890499357
-83.25,45.75,659.981098601711
-82.75,45.75,620.005121753424
-82.25,45.75,610.747471296811
-81.75,45.75,627.926763871514
-81.25,45.75,645.807200487936
-80.75,45.75,612.639452865231
-80.25,45.75,622.767243060749
