"id","lat","long","species","specie_id","variable_id","value"
517,-104.25,43.25,"pavi",938,470,414.384356067982
518,-103.75,43.25,"pavi",938,470,431.123101219535
519,-103.25,43.25,"pavi",938,470,446.601669107593
520,-102.75,43.25,"pavi",938,470,431.038852187572
521,-102.25,43.25,"pavi",938,470,430.632226235233
522,-101.75,43.25,"pavi",938,470,433.969282774953
523,-101.25,43.25,"pavi",938,470,388.501851113746
524,-100.75,43.25,"pavi",938,470,421.063183120918
525,-100.25,43.25,"pavi",938,470,426.332002171781
526,-99.75,43.25,"pavi",938,470,511.838825294049
527,-99.25,43.25,"pavi",938,470,527.392161678988
528,-98.75,43.25,"pavi",938,470,549.670447031502
529,-98.25,43.25,"pavi",938,470,546.112474449328
530,-97.75,43.25,"pavi",938,470,536.434218624607
531,-97.25,43.25,"pavi",938,470,539.001298170013
532,-96.75,43.25,"pavi",938,470,551.897079052811
533,-96.25,43.25,"pavi",938,470,528.628789467524
534,-95.75,43.25,"pavi",938,470,525.728902958508
535,-95.25,43.25,"pavi",938,470,529.835986613252
536,-94.75,43.25,"pavi",938,470,549.468196746893
537,-94.25,43.25,"pavi",938,470,572.153919503187
538,-93.75,43.25,"pavi",938,470,576.913891697768
539,-93.25,43.25,"pavi",938,470,586.00920326123
540,-92.75,43.25,"pavi",938,470,584.090711629764
541,-92.25,43.25,"pavi",938,470,572.563210404362
542,-91.75,43.25,"pavi",938,470,606.426540929533
543,-91.25,43.25,"pavi",938,470,615.632853235595
544,-90.75,43.25,"pavi",938,470,537.26231948752
545,-90.25,43.25,"pavi",938,470,516.523111302871
546,-89.75,43.25,"pavi",938,470,500.639565512771
547,-89.25,43.25,"pavi",938,470,534.783824255923
548,-88.75,43.25,"pavi",938,470,563.599274565349
549,-88.25,43.25,"pavi",938,470,539.908942712471
550,-86.25,43.25,"pavi",938,470,407.15372937599
551,-85.75,43.25,"pavi",938,470,488.350173950486
552,-85.25,43.25,"pavi",938,470,426.962501145841
553,-84.75,43.25,"pavi",938,470,503.044463704922
554,-84.25,43.25,"pavi",938,470,500.327095063287
555,-83.75,43.25,"pavi",938,470,510.159557976498
556,-83.25,43.25,"pavi",938,470,508.315820478283
557,-82.75,43.25,"pavi",938,470,507.486935238296
558,-81.75,43.25,"pavi",938,470,493.227354367787
559,-81.25,43.25,"pavi",938,470,464.170596185708
560,-80.75,43.25,"pavi",938,470,462.618226826889
561,-80.25,43.25,"pavi",938,470,483.270952763574
562,-104.25,43.75,"pavi",938,470,377.440342402318
563,-103.75,43.75,"pavi",938,470,404.324115207535
564,-103.25,43.75,"pavi",938,470,443.49138550699
565,-102.75,43.75,"pavi",938,470,420.960783542949
566,-102.25,43.75,"pavi",938,470,387.774706987981
567,-101.75,43.75,"pavi",938,470,379.988440355955
568,-101.25,43.75,"pavi",938,470,395.212633736199
569,-100.75,43.75,"pavi",938,470,416.192735974619
570,-100.25,43.75,"pavi",938,470,421.765346146189
571,-99.75,43.75,"pavi",938,470,422.881879823981
572,-99.25,43.75,"pavi",938,470,425.542531797313
573,-98.75,43.75,"pavi",938,470,417.914163228008
574,-98.25,43.75,"pavi",938,470,550.846258999751
575,-97.75,43.75,"pavi",938,470,554.571695336956
576,-97.25,43.75,"pavi",938,470,574.340822285856
577,-96.75,43.75,"pavi",938,470,582.598877676895
578,-96.25,43.75,"pavi",938,470,531.016939200093
579,-95.75,43.75,"pavi",938,470,532.585688418942
580,-95.25,43.75,"pavi",938,470,541.833216460655
581,-94.75,43.75,"pavi",938,470,570.903121639727
582,-94.25,43.75,"pavi",938,470,591.334365701885
583,-93.75,43.75,"pavi",938,470,560.751362877199
584,-93.25,43.75,"pavi",938,470,601.35713600833
585,-92.75,43.75,"pavi",938,470,602.265160995594
586,-92.25,43.75,"pavi",938,470,586.133789912885
587,-91.75,43.75,"pavi",938,470,578.432627106085
588,-91.25,43.75,"pavi",938,470,627.694618599839
589,-90.75,43.75,"pavi",938,470,611.493859644979
590,-90.25,43.75,"pavi",938,470,605.341703064623
591,-89.75,43.75,"pavi",938,470,602.824910134892
592,-89.25,43.75,"pavi",938,470,566.840156656574
593,-88.75,43.75,"pavi",938,470,559.209805982653
594,-88.25,43.75,"pavi",938,470,574.98537982133
595,-87.75,43.75,"pavi",938,470,530.747576171474
596,-86.25,43.75,"pavi",938,470,534.734468810202
597,-85.75,43.75,"pavi",938,470,442.48795863225
598,-85.25,43.75,"pavi",938,470,536.791798438877
599,-84.75,43.75,"pavi",938,470,518.092783022279
600,-84.25,43.75,"pavi",938,470,522.248846626877
601,-83.75,43.75,"pavi",938,470,539.59231261519
602,-83.25,43.75,"pavi",938,470,534.469026779989
603,-82.75,43.75,"pavi",938,470,421.753452308243
604,-82.25,43.75,"pavi",938,470,516.413263529394
605,-81.75,43.75,"pavi",938,470,518.724365495727
606,-81.25,43.75,"pavi",938,470,470.108439492855
607,-80.75,43.75,"pavi",938,470,485.80359753524
608,-80.25,43.75,"pavi",938,470,488.56511015154
609,-104.25,44.25,"pavi",938,470,368.350655180635
610,-103.75,44.25,"pavi",938,470,394.714423906058
611,-103.25,44.25,"pavi",938,470,410.330413338452
612,-102.75,44.25,"pavi",938,470,384.401007589957
613,-102.25,44.25,"pavi",938,470,385.984611655353
614,-101.75,44.25,"pavi",938,470,389.847364629735
615,-101.25,44.25,"pavi",938,470,412.513342147809
616,-100.75,44.25,"pavi",938,470,428.710404032041
617,-100.25,44.25,"pavi",938,470,438.206754284212
618,-99.75,44.25,"pavi",938,470,438.330112836906
619,-99.25,44.25,"pavi",938,470,442.023606088827
620,-98.75,44.25,"pavi",938,470,444.722425069951
621,-98.25,44.25,"pavi",938,470,439.966584331938
622,-97.75,44.25,"pavi",938,470,439.755007106636
623,-97.25,44.25,"pavi",938,470,536.291880694887
624,-96.75,44.25,"pavi",938,470,586.593316313578
625,-96.25,44.25,"pavi",938,470,598.247171546798
626,-95.75,44.25,"pavi",938,470,598.129779064097
627,-95.25,44.25,"pavi",938,470,610.423960087122
628,-94.75,44.25,"pavi",938,470,617.008349220385
629,-94.25,44.25,"pavi",938,470,620.497511624359
630,-93.75,44.25,"pavi",938,470,619.332978610648
631,-93.25,44.25,"pavi",938,470,614.5681218924
632,-92.75,44.25,"pavi",938,470,628.912667447235
633,-92.25,44.25,"pavi",938,470,606.230685823422
634,-91.75,44.25,"pavi",938,470,610.132518326398
635,-91.25,44.25,"pavi",938,470,648.401318968739
636,-90.75,44.25,"pavi",938,470,643.901890275534
637,-90.25,44.25,"pavi",938,470,635.487739088101
638,-89.75,44.25,"pavi",938,470,599.016676058527
639,-89.25,44.25,"pavi",938,470,609.878201873391
640,-88.75,44.25,"pavi",938,470,592.828900353168
641,-88.25,44.25,"pavi",938,470,629.828660921194
642,-87.75,44.25,"pavi",938,470,590.086661285604
643,-86.25,44.25,"pavi",938,470,594.265058804303
644,-85.75,44.25,"pavi",938,470,574.267450176179
645,-85.25,44.25,"pavi",938,470,547.631342971101
646,-84.75,44.25,"pavi",938,470,510.916091258463
647,-84.25,44.25,"pavi",938,470,454.342281224119
648,-83.75,44.25,"pavi",938,470,587.355870848533
649,-83.25,44.25,"pavi",938,470,567.739182215359
650,-82.75,44.25,"pavi",938,470,542.498093144619
651,-82.25,44.25,"pavi",938,470,539.967522961902
652,-104.25,44.75,"pavi",938,470,415.229270387441
653,-103.75,44.75,"pavi",938,470,398.003526094137
654,-103.25,44.75,"pavi",938,470,371.073590670479
655,-102.75,44.75,"pavi",938,470,388.017950696405
656,-102.25,44.75,"pavi",938,470,396.315953477286
657,-101.75,44.75,"pavi",938,470,405.922059557866
658,-101.25,44.75,"pavi",938,470,419.655816872139
659,-100.75,44.75,"pavi",938,470,431.765703251585
660,-100.25,44.75,"pavi",938,470,442.368002593983
661,-99.75,44.75,"pavi",938,470,438.514486261178
662,-99.25,44.75,"pavi",938,470,453.433632668573
663,-98.75,44.75,"pavi",938,470,457.839316908037
664,-98.25,44.75,"pavi",938,470,578.813520593802
665,-97.75,44.75,"pavi",938,470,594.05936404629
666,-97.25,44.75,"pavi",938,470,603.327476094011
667,-96.75,44.75,"pavi",938,470,573.162365469849
668,-96.25,44.75,"pavi",938,470,621.62161472789
669,-95.75,44.75,"pavi",938,470,629.181289147957
670,-95.25,44.75,"pavi",938,470,637.953863334726
671,-94.75,44.75,"pavi",938,470,645.076797533315
672,-94.25,44.75,"pavi",938,470,587.117897925986
673,-93.75,44.75,"pavi",938,470,601.849223624333
674,-93.25,44.75,"pavi",938,470,664.387853137392
675,-92.75,44.75,"pavi",938,470,649.628999876091
676,-92.25,44.75,"pavi",938,470,662.200401261915
677,-91.75,44.75,"pavi",938,470,679.850584638072
678,-91.25,44.75,"pavi",938,470,681.821269784472
679,-90.75,44.75,"pavi",938,470,680.747664613649
680,-90.25,44.75,"pavi",938,470,679.25824292982
681,-89.75,44.75,"pavi",938,470,597.569789271452
682,-89.25,44.75,"pavi",938,470,629.099787821178
683,-88.75,44.75,"pavi",938,470,618.067732724827
684,-88.25,44.75,"pavi",938,470,653.757995779044
685,-87.75,44.75,"pavi",938,470,530.115254738601
686,-86.75,44.75,"pavi",938,470,615.718841693364
687,-86.25,44.75,"pavi",938,470,615.075399663765
688,-85.75,44.75,"pavi",938,470,585.458812411875
689,-85.25,44.75,"pavi",938,470,513.113517046673
690,-84.75,44.75,"pavi",938,470,621.530743589276
691,-84.25,44.75,"pavi",938,470,616.017255682731
692,-83.75,44.75,"pavi",938,470,609.15447717288
693,-83.25,44.75,"pavi",938,470,582.153810248536
694,-81.25,44.75,"pavi",938,470,564.851123091765
695,-80.75,44.75,"pavi",938,470,579.313067309675
696,-80.25,44.75,"pavi",938,470,579.096305113635
697,-104.25,45.25,"pavi",938,470,385.236124342307
698,-103.75,45.25,"pavi",938,470,426.550873319153
699,-103.25,45.25,"pavi",938,470,463.315934975632
700,-102.75,45.25,"pavi",938,470,488.390929276124
701,-102.25,45.25,"pavi",938,470,471.721090718638
702,-101.75,45.25,"pavi",938,470,418.109872411471
703,-101.25,45.25,"pavi",938,470,422.320751609979
704,-100.75,45.25,"pavi",938,470,421.72322181752
705,-100.25,45.25,"pavi",938,470,445.752801744267
706,-99.75,45.25,"pavi",938,470,572.805521358736
707,-99.25,45.25,"pavi",938,470,588.336460088147
708,-98.75,45.25,"pavi",938,470,595.549923740327
709,-98.25,45.25,"pavi",938,470,597.455661879387
710,-97.75,45.25,"pavi",938,470,632.239888001815
711,-97.25,45.25,"pavi",938,470,634.255917255185
712,-96.75,45.25,"pavi",938,470,633.484475120815
713,-96.25,45.25,"pavi",938,470,631.543296255637
714,-95.75,45.25,"pavi",938,470,636.835595972778
715,-95.25,45.25,"pavi",938,470,634.582260066643
716,-94.75,45.25,"pavi",938,470,630.064600228798
717,-94.25,45.25,"pavi",938,470,636.090337495305
718,-93.75,45.25,"pavi",938,470,649.00740368804
719,-93.25,45.25,"pavi",938,470,663.785754858516
720,-92.75,45.25,"pavi",938,470,687.001991331112
721,-92.25,45.25,"pavi",938,470,692.320268235402
722,-91.75,45.25,"pavi",938,470,700.120136496145
723,-91.25,45.25,"pavi",938,470,683.519163818099
724,-90.75,45.25,"pavi",938,470,691.144352329196
725,-90.25,45.25,"pavi",938,470,669.137066952884
726,-89.75,45.25,"pavi",938,470,649.280049415829
727,-89.25,45.25,"pavi",938,470,655.816905067768
728,-88.75,45.25,"pavi",938,470,653.265782985487
729,-88.25,45.25,"pavi",938,470,662.51963405007
730,-87.75,45.25,"pavi",938,470,672.123879718827
731,-87.25,45.25,"pavi",938,470,660.352762149967
732,-86.75,45.25,"pavi",938,470,518.680763458426
733,-86.25,45.25,"pavi",938,470,614.668292277958
734,-85.75,45.25,"pavi",938,470,619.713158904342
735,-85.25,45.25,"pavi",938,470,663.242849910341
736,-84.75,45.25,"pavi",938,470,640.384728802694
737,-84.25,45.25,"pavi",938,470,628.605796140029
738,-83.75,45.25,"pavi",938,470,631.091210875427
739,-83.25,45.25,"pavi",938,470,634.159624674474
740,-82.75,45.25,"pavi",938,470,619.491830120562
741,-82.25,45.25,"pavi",938,470,620.213447528426
742,-81.75,45.25,"pavi",938,470,622.345717645832
743,-81.25,45.25,"pavi",938,470,632.490295575
744,-80.75,45.25,"pavi",938,470,616.415542384144
745,-80.25,45.25,"pavi",938,470,561.541357589245
746,-104.25,45.75,"pavi",938,470,404.697734004818
747,-103.75,45.75,"pavi",938,470,413.477307012305
748,-103.25,45.75,"pavi",938,470,451.198031891952
749,-102.75,45.75,"pavi",938,470,474.60521352198
750,-102.25,45.75,"pavi",938,470,462.23051005695
751,-101.75,45.75,"pavi",938,470,499.397662777454
752,-101.25,45.75,"pavi",938,470,431.701025316026
753,-100.75,45.75,"pavi",938,470,535.118816177826
754,-100.25,45.75,"pavi",938,470,583.729564194335
755,-99.75,45.75,"pavi",938,470,604.702722123126
756,-99.25,45.75,"pavi",938,470,614.421670774929
757,-98.75,45.75,"pavi",938,470,620.214848885313
758,-98.25,45.75,"pavi",938,470,630.777108244481
759,-97.75,45.75,"pavi",938,470,641.473408363527
760,-97.25,45.75,"pavi",938,470,640.888505049894
761,-96.75,45.75,"pavi",938,470,636.233409093926
762,-96.25,45.75,"pavi",938,470,635.185930492356
763,-95.75,45.75,"pavi",938,470,631.606837404728
764,-95.25,45.75,"pavi",938,470,637.143890448257
765,-94.75,45.75,"pavi",938,470,628.590290521272
766,-94.25,45.75,"pavi",938,470,623.969981044618
767,-93.75,45.75,"pavi",938,470,634.331186003808
768,-93.25,45.75,"pavi",938,470,652.128427779069
769,-92.75,45.75,"pavi",938,470,676.796584252006
770,-92.25,45.75,"pavi",938,470,687.858046711306
771,-91.75,45.75,"pavi",938,470,695.22326305171
772,-91.25,45.75,"pavi",938,470,682.526919277996
773,-90.75,45.75,"pavi",938,470,663.7226862323
774,-90.25,45.75,"pavi",938,470,693.118351065088
775,-89.75,45.75,"pavi",938,470,687.744085251121
776,-89.25,45.75,"pavi",938,470,649.147943660617
777,-88.75,45.75,"pavi",938,470,651.096134294989
778,-88.25,45.75,"pavi",938,470,655.454387980397
779,-87.75,45.75,"pavi",938,470,646.941892308067
780,-87.25,45.75,"pavi",938,470,636.872421272434
781,-86.75,45.75,"pavi",938,470,525.065227790328
782,-86.25,45.75,"pavi",938,470,656.575171402888
783,-85.75,45.75,"pavi",938,470,673.68136235897
784,-85.25,45.75,"pavi",938,470,664.763679300086
785,-84.75,45.75,"pavi",938,470,648.435525166162
786,-84.25,45.75,"pavi",938,470,638.66085765243
787,-83.75,45.75,"pavi",938,470,643.715114048216
788,-83.25,45.75,"pavi",938,470,649.483014556543
789,-82.75,45.75,"pavi",938,470,611.010388513503
790,-82.25,45.75,"pavi",938,470,576.815786105697
791,-81.75,45.75,"pavi",938,470,590.236854929703
792,-81.25,45.75,"pavi",938,470,607.450483004795
793,-80.75,45.75,"pavi",938,470,581.868295756118
794,-80.25,45.75,"pavi",938,470,588.655847187212
795,-104.25,37.25,"mxg",1477,470,420.763865764689
796,-103.75,37.25,"mxg",1477,470,414.073676180124
797,-103.25,37.25,"mxg",1477,470,419.76793353376
798,-102.75,37.25,"mxg",1477,470,429.792994038318
799,-102.25,37.25,"mxg",1477,470,420.063154126401
800,-101.75,37.25,"mxg",1477,470,428.117200810404
801,-101.25,37.25,"mxg",1477,470,427.780394059257
802,-100.75,37.25,"mxg",1477,470,441.345244707554
803,-100.25,37.25,"mxg",1477,470,447.485274266452
804,-99.75,37.25,"mxg",1477,470,446.660699545653
805,-99.25,37.25,"mxg",1477,470,444.79354961848
806,-98.75,37.25,"mxg",1477,470,437.02898804564
807,-98.25,37.25,"mxg",1477,470,457.37847417123
808,-97.75,37.25,"mxg",1477,470,448.867341368226
809,-97.25,37.25,"mxg",1477,470,444.668323246995
810,-96.75,37.25,"mxg",1477,470,436.197806614509
811,-96.25,37.25,"mxg",1477,470,426.724281699397
812,-95.75,37.25,"mxg",1477,470,414.256873592502
813,-95.25,37.25,"mxg",1477,470,416.314608007131
814,-94.25,37.25,"mxg",1477,470,432.971390243125
815,-93.75,37.25,"mxg",1477,470,440.114833221104
816,-93.25,37.25,"mxg",1477,470,439.836970157456
817,-92.75,37.25,"mxg",1477,470,420.109267142077
818,-92.25,37.25,"mxg",1477,470,407.313836248715
819,-91.75,37.25,"mxg",1477,470,390.080831268337
820,-91.25,37.25,"mxg",1477,470,375.769569099883
821,-90.75,37.25,"mxg",1477,470,358.526709995844
822,-90.25,37.25,"mxg",1477,470,336.65632786334
823,-89.75,37.25,"mxg",1477,470,330.474222140183
824,-89.25,37.25,"mxg",1477,470,317.99295707437
825,-88.75,37.25,"mxg",1477,470,328.067459363971
826,-88.25,37.25,"mxg",1477,470,330.165493976907
827,-87.75,37.25,"mxg",1477,470,316.048110359523
828,-87.25,37.25,"mxg",1477,470,304.41297424701
829,-86.75,37.25,"mxg",1477,470,297.325000397395
830,-86.25,37.25,"mxg",1477,470,313.700615274998
831,-85.75,37.25,"mxg",1477,470,339.655491481797
832,-85.25,37.25,"mxg",1477,470,321.003267713735
833,-84.75,37.25,"mxg",1477,470,309.667243900083
834,-84.25,37.25,"mxg",1477,470,313.193474978441
835,-83.75,37.25,"mxg",1477,470,312.989398647187
836,-83.25,37.25,"mxg",1477,470,320.422475092288
837,-82.75,37.25,"mxg",1477,470,336.007735844818
838,-82.25,37.25,"mxg",1477,470,347.775389790768
839,-81.75,37.25,"mxg",1477,470,348.037919065915
840,-81.25,37.25,"mxg",1477,470,345.911643283878
841,-80.75,37.25,"mxg",1477,470,334.236740298569
842,-80.25,37.25,"mxg",1477,470,328.62641907316
843,-104.25,37.75,"mxg",1477,470,393.668233051299
844,-103.75,37.75,"mxg",1477,470,391.530986622209
845,-103.25,37.75,"mxg",1477,470,394.863506910624
846,-102.75,37.75,"mxg",1477,470,419.50892164791
847,-102.25,37.75,"mxg",1477,470,423.986910688924
848,-101.75,37.75,"mxg",1477,470,427.349260964751
849,-101.25,37.75,"mxg",1477,470,431.725626566564
850,-100.75,37.75,"mxg",1477,470,443.083090569635
851,-100.25,37.75,"mxg",1477,470,451.347186686355
852,-99.75,37.75,"mxg",1477,470,445.94912834093
853,-99.25,37.75,"mxg",1477,470,442.812519929139
854,-98.75,37.75,"mxg",1477,470,435.229524766386
855,-98.25,37.75,"mxg",1477,470,430.263444812153
856,-97.75,37.75,"mxg",1477,470,425.705532372347
857,-97.25,37.75,"mxg",1477,470,460.95885384758
858,-96.75,37.75,"mxg",1477,470,378.105870718442
859,-96.25,37.75,"mxg",1477,470,424.002082236577
860,-95.75,37.75,"mxg",1477,470,395.167563846597
861,-95.25,37.75,"mxg",1477,470,357.856351222494
862,-94.75,37.75,"mxg",1477,470,439.924806986935
863,-94.25,37.75,"mxg",1477,470,445.070107173175
864,-93.75,37.75,"mxg",1477,470,449.620055117644
865,-93.25,37.75,"mxg",1477,470,444.587407330866
866,-92.75,37.75,"mxg",1477,470,421.954970205203
867,-92.25,37.75,"mxg",1477,470,400.197221077629
868,-91.75,37.75,"mxg",1477,470,373.874033601831
869,-91.25,37.75,"mxg",1477,470,365.667789696454
870,-90.75,37.75,"mxg",1477,470,361.472692790121
871,-90.25,37.75,"mxg",1477,470,341.742249028175
872,-89.75,37.75,"mxg",1477,470,338.216164307581
873,-89.25,37.75,"mxg",1477,470,333.993694920017
874,-88.75,37.75,"mxg",1477,470,329.07322386594
875,-88.25,37.75,"mxg",1477,470,343.996646550542
876,-87.25,37.75,"mxg",1477,470,309.201416649244
877,-86.75,37.75,"mxg",1477,470,300.829076410941
878,-86.25,37.75,"mxg",1477,470,299.719668227946
879,-85.75,37.75,"mxg",1477,470,316.994487677817
880,-85.25,37.75,"mxg",1477,470,303.959007465222
881,-84.75,37.75,"mxg",1477,470,305.214412857691
882,-84.25,37.75,"mxg",1477,470,310.187403151067
883,-83.75,37.75,"mxg",1477,470,319.177464725421
884,-83.25,37.75,"mxg",1477,470,335.112902134832
885,-82.75,37.75,"mxg",1477,470,346.137426425441
886,-82.25,37.75,"mxg",1477,470,356.129663250642
887,-81.75,37.75,"mxg",1477,470,355.520533058327
888,-81.25,37.75,"mxg",1477,470,358.178280697204
889,-80.75,37.75,"mxg",1477,470,349.112684736727
890,-80.25,37.75,"mxg",1477,470,349.376057826914
891,-104.25,38.25,"mxg",1477,470,374.760630218341
892,-103.75,38.25,"mxg",1477,470,374.338709886186
893,-103.25,38.25,"mxg",1477,470,391.129674751544
894,-102.75,38.25,"mxg",1477,470,410.623958368669
895,-102.25,38.25,"mxg",1477,470,423.944043274969
896,-101.75,38.25,"mxg",1477,470,435.938912949408
897,-101.25,38.25,"mxg",1477,470,433.945519416884
898,-100.75,38.25,"mxg",1477,470,363.311280617461
899,-100.25,38.25,"mxg",1477,470,375.164883839228
900,-99.75,38.25,"mxg",1477,470,458.03834649612
901,-99.25,38.25,"mxg",1477,470,453.749486099929
902,-98.75,38.25,"mxg",1477,470,445.60018488369
903,-98.25,38.25,"mxg",1477,470,446.698130282923
904,-97.75,38.25,"mxg",1477,470,462.896016163904
905,-97.25,38.25,"mxg",1477,470,474.98381577665
906,-96.75,38.25,"mxg",1477,470,502.34477051592
907,-96.25,38.25,"mxg",1477,470,476.011792673613
908,-95.75,38.25,"mxg",1477,470,454.136741586728
909,-95.25,38.25,"mxg",1477,470,425.358441571007
910,-94.75,38.25,"mxg",1477,470,433.775340784341
911,-94.25,38.25,"mxg",1477,470,446.191199530585
912,-93.75,38.25,"mxg",1477,470,511.83800523344
913,-93.25,38.25,"mxg",1477,470,494.811000148242
914,-92.75,38.25,"mxg",1477,470,401.973466398427
915,-92.25,38.25,"mxg",1477,470,377.367574681761
916,-91.75,38.25,"mxg",1477,470,383.463733839744
917,-91.25,38.25,"mxg",1477,470,367.390495398984
918,-90.75,38.25,"mxg",1477,470,365.970490955573
919,-90.25,38.25,"mxg",1477,470,355.252538581844
920,-89.75,38.25,"mxg",1477,470,367.315141238039
921,-89.25,38.25,"mxg",1477,470,366.949500534276
922,-85.75,38.25,"mxg",1477,470,306.079586823835
923,-85.25,38.25,"mxg",1477,470,304.433005996019
924,-84.75,38.25,"mxg",1477,470,310.068755498389
925,-84.25,38.25,"mxg",1477,470,317.880465510883
926,-83.75,38.25,"mxg",1477,470,321.680325318259
927,-83.25,38.25,"mxg",1477,470,333.68995602255
928,-82.75,38.25,"mxg",1477,470,347.797520894354
929,-82.25,38.25,"mxg",1477,470,358.177940585214
930,-81.75,38.25,"mxg",1477,470,369.709988496732
931,-81.25,38.25,"mxg",1477,470,382.258087448892
932,-80.75,38.25,"mxg",1477,470,372.945470946026
933,-80.25,38.25,"mxg",1477,470,369.329446483578
934,-104.25,38.75,"mxg",1477,470,370.369345942279
935,-103.75,38.75,"mxg",1477,470,379.412110637175
936,-103.25,38.75,"mxg",1477,470,395.670950872067
937,-102.75,38.75,"mxg",1477,470,407.850262732652
938,-102.25,38.75,"mxg",1477,470,421.075463001151
939,-101.75,38.75,"mxg",1477,470,430.557467065461
940,-101.25,38.75,"mxg",1477,470,435.804037864553
941,-100.75,38.75,"mxg",1477,470,444.440772179747
942,-100.25,38.75,"mxg",1477,470,442.007135225111
943,-99.75,38.75,"mxg",1477,470,456.312878818891
944,-99.25,38.75,"mxg",1477,470,456.301378054035
945,-98.75,38.75,"mxg",1477,470,455.109696764033
946,-98.25,38.75,"mxg",1477,470,461.477830174044
947,-97.75,38.75,"mxg",1477,470,476.472982962499
948,-97.25,38.75,"mxg",1477,470,497.43554972019
949,-96.75,38.75,"mxg",1477,470,514.859193093143
950,-96.25,38.75,"mxg",1477,470,437.887106810696
951,-95.75,38.75,"mxg",1477,470,495.091133858077
952,-95.25,38.75,"mxg",1477,470,410.692951933481
953,-94.75,38.75,"mxg",1477,470,502.933760997374
954,-94.25,38.75,"mxg",1477,470,510.360455217771
955,-93.75,38.75,"mxg",1477,470,536.139605214412
956,-93.25,38.75,"mxg",1477,470,518.362927857874
957,-92.75,38.75,"mxg",1477,470,499.092466520029
958,-92.25,38.75,"mxg",1477,470,402.109413720667
959,-91.75,38.75,"mxg",1477,470,367.139624498668
960,-91.25,38.75,"mxg",1477,470,346.648147457978
961,-90.75,38.75,"mxg",1477,470,347.200152349775
962,-90.25,38.75,"mxg",1477,470,382.787204777997
963,-84.75,38.75,"mxg",1477,470,341.831671477565
964,-84.25,38.75,"mxg",1477,470,339.283185117878
965,-83.75,38.75,"mxg",1477,470,338.472027239826
966,-83.25,38.75,"mxg",1477,470,348.568417336552
967,-82.75,38.75,"mxg",1477,470,361.115244526474
968,-82.25,38.75,"mxg",1477,470,371.523716941545
969,-81.75,38.75,"mxg",1477,470,367.241253222805
970,-81.25,38.75,"mxg",1477,470,381.529930480523
971,-80.75,38.75,"mxg",1477,470,393.509084324469
972,-80.25,38.75,"mxg",1477,470,387.698702438327
973,-104.25,39.25,"mxg",1477,470,382.408977735089
974,-103.75,39.25,"mxg",1477,470,392.06273402879
975,-103.25,39.25,"mxg",1477,470,405.816220477223
976,-102.75,39.25,"mxg",1477,470,419.034947718144
977,-102.25,39.25,"mxg",1477,470,418.875044806395
978,-101.75,39.25,"mxg",1477,470,417.682920802996
979,-101.25,39.25,"mxg",1477,470,415.72303354321
980,-100.75,39.25,"mxg",1477,470,420.424312234682
981,-100.25,39.25,"mxg",1477,470,442.159683685546
982,-99.75,39.25,"mxg",1477,470,455.356041165331
983,-99.25,39.25,"mxg",1477,470,463.37058682699
984,-98.75,39.25,"mxg",1477,470,474.049016649602
985,-98.25,39.25,"mxg",1477,470,480.930618337123
986,-97.75,39.25,"mxg",1477,470,489.59232585493
987,-97.25,39.25,"mxg",1477,470,522.659759807342
988,-96.75,39.25,"mxg",1477,470,559.069690543227
989,-96.25,39.25,"mxg",1477,470,555.267349473201
990,-95.75,39.25,"mxg",1477,470,508.930547179654
991,-95.25,39.25,"mxg",1477,470,449.721516374499
992,-94.75,39.25,"mxg",1477,470,515.880545699154
993,-94.25,39.25,"mxg",1477,470,539.95750546176
994,-93.75,39.25,"mxg",1477,470,540.141812933143
995,-93.25,39.25,"mxg",1477,470,507.429752231576
996,-92.75,39.25,"mxg",1477,470,443.590154662146
997,-92.25,39.25,"mxg",1477,470,442.088895111461
998,-91.75,39.25,"mxg",1477,470,409.440771570662
999,-91.25,39.25,"mxg",1477,470,413.133815588895
1000,-88.25,39.25,"mxg",1477,470,384.773044689355
1001,-84.75,39.25,"mxg",1477,470,362.402195387171
1002,-84.25,39.25,"mxg",1477,470,347.607170049159
1003,-83.75,39.25,"mxg",1477,470,341.816716923
1004,-83.25,39.25,"mxg",1477,470,354.462531549207
1005,-82.75,39.25,"mxg",1477,470,365.164961768736
1006,-82.25,39.25,"mxg",1477,470,375.7495133497
1007,-81.75,39.25,"mxg",1477,470,375.43518791275
1008,-81.25,39.25,"mxg",1477,470,388.886375196162
1009,-80.75,39.25,"mxg",1477,470,406.166035333299
1010,-80.25,39.25,"mxg",1477,470,397.699957530363
1011,-104.25,39.75,"mxg",1477,470,413.407633804005
1012,-103.75,39.75,"mxg",1477,470,404.796246291837
1013,-103.25,39.75,"mxg",1477,470,412.433698829031
1014,-102.75,39.75,"mxg",1477,470,420.238332092296
1015,-102.25,39.75,"mxg",1477,470,415.839905761182
1016,-101.75,39.75,"mxg",1477,470,405.958128033672
1017,-101.25,39.75,"mxg",1477,470,400.722998477984
1018,-100.75,39.75,"mxg",1477,470,401.818297832389
1019,-100.25,39.75,"mxg",1477,470,432.003578925622
1020,-99.75,39.75,"mxg",1477,470,458.892527723219
1021,-99.25,39.75,"mxg",1477,470,464.535673262784
1022,-98.75,39.75,"mxg",1477,470,485.791087035726
1023,-98.25,39.75,"mxg",1477,470,494.058770200063
1024,-97.75,39.75,"mxg",1477,470,491.057114339899
