# VanLoocke, Andy, Tracy E. Twine, Marcelo Zeri, and Carl J. Bernacchi. "A regional comparison of water use efficiency for miscanthus, switchgrass and maize." Agricultural and Forest Meteorology 164 (2012): 82-95. https://doi.org/10.1016/j.agrformet.2012.05.016
"lat","lon","aet"
-98.75,40.75,458.975339576369
-98.25,40.75,466.870747100649
-97.75,40.75,451.497797079151
-97.25,40.75,435.611963933799
-96.75,40.75,495.654211171903
-96.25,40.75,511.395245512016
-95.75,40.75,518.303311280033
-95.25,40.75,534.040347864851
-94.75,40.75,550.544804960489
-94.25,40.75,512.313338869717
-93.75,40.75,516.416689755453
-93.25,40.75,528.943776289932
-92.75,40.75,477.242762691341
-92.25,40.75,505.735745260492
-91.75,40.75,486.436473160982
-91.25,40.75,479.333879726066
-90.75,40.75,446.905543878209
-90.25,40.75,417.075124385068
-89.75,40.75,337.954275816679
-89.25,40.75,362.010101950495
-88.75,40.75,360.241462808102
-88.25,40.75,348.713692677091
-87.75,40.75,435.148726714775
-87.25,40.75,436.889188144822
-86.75,40.75,447.082521766628
-82.25,40.75,389.045297131917
-81.75,40.75,391.435738651897
-80.25,40.75,441.893730564218
-104.25,41.25,397.974411010742
-103.75,41.25,393.149466084316
-103.25,41.25,379.422733720625
-102.75,41.25,390.556291195564
-102.25,41.25,399.314155619559
-101.75,41.25,397.280018197489
-101.25,41.25,409.28840076481
-100.75,41.25,453.562673606444
-100.25,41.25,463.744349805347
-99.75,41.25,482.760739197955
-99.25,41.25,478.753900923271
-98.75,41.25,488.422547479131
-98.25,41.25,493.766876073321
-97.75,41.25,468.137243782578
-97.25,41.25,429.447633079864
-96.75,41.25,484.12110837712
-96.25,41.25,482.118923215312
-95.75,41.25,492.254043168479
-95.25,41.25,545.274048686377
-94.75,41.25,560.638547083479
-94.25,41.25,577.544445633655
-93.75,41.25,588.236963861622
-93.25,41.25,487.255603025667
-92.75,41.25,556.858289123629
-92.25,41.25,544.403288030997
-91.75,41.25,494.958369136089
-91.25,41.25,504.14604579052
-90.75,41.25,485.180103850813
-90.25,41.25,433.584623173461
-89.75,41.25,417.581235878402
-89.25,41.25,342.254213852459
-88.75,41.25,375.243367796531
-88.25,41.25,363.290763577446
-87.75,41.25,404.103658790467
-85.25,41.25,435.877473721805
-84.75,41.25,349.366296709632
-84.25,41.25,344.68304238189
-83.75,41.25,432.673336095875
-104.25,41.75,408.639128726441
-103.75,41.75,412.080658479361
-103.25,41.75,411.659353468014
