"spp","D","H","THETA","R1","R2","R3","R4","R5","R6","R7","R8","Dia","Ht","Ca"
"QUAL",1.70156798505593,1.43917473984347,0.846778244890971,8.51,3.15,NA,NA,NA,NA,NA,NA,50.3,27.49,106.779278543598
"QUAL",1.6159500516564,1.40414924920969,0.358686342538418,7.72,2.71,NA,NA,NA,NA,NA,NA,41.3,25.36,85.439460665375
"QUAL",0,0.278753600952829,-0.126484147109120,1.34,0.35,NA,NA,NA,NA,NA,NA,1,1.9,2.24317569447945
"QUAL",1.18184358794477,1.17724783625562,0.844766213465424,2.31,0.97,NA,NA,NA,NA,NA,NA,15.2,15.04,8.44962760109511
"QUAL",1.78461729263288,1.43055876952276,0.688697785010403,6.4,2.96,NA,NA,NA,NA,NA,NA,60.9,26.95,68.8084189359851
"QUAL",1.72509452108147,1.39585037601878,0.330962580810243,7.44,2.72,NA,NA,NA,NA,NA,NA,53.1,24.88,81.0731966555996
"QUAL",1.72015930340596,1.43743344379797,0.578028275879875,8.31,3.3,NA,NA,NA,NA,NA,NA,52.5,27.38,105.865467780485
"QUAL",1.54654266347813,1.41879829059035,0.198129398033479,8.25,1.23,NA,NA,NA,NA,NA,NA,35.2,26.23,70.584047103794
"QUAL",1.40483371661994,1.42275394130135,1.13060283080113,6.84,3.01,NA,NA,NA,NA,NA,NA,25.4,26.47,76.2012933082289
"QUAL",1.36735592102602,1.30920417967041,-0.634821613607093,2.39,1.2,NA,NA,NA,NA,NA,NA,23.3,20.38,10.1222900696827
"QUAL",1.71349054309394,1.49568306761692,2.47972797430955,4.98,2.46,NA,NA,NA,NA,NA,NA,51.7,31.31,43.474615777437
"QUAL",1.77085201164214,1.39445168082622,0.186018418675281,6.49,2.93,NA,NA,NA,NA,NA,NA,59,24.8,69.6934055865013
"QUAL",1.30535136944662,1.29225607135648,1.25440365795283,3.59,1.25,NA,NA,NA,NA,NA,NA,20.2,19.6,18.3984232164833
"QUAL",1.60745502321467,1.40329214515825,0.422615924284252,5.45,0.34,NA,NA,NA,NA,NA,NA,40.5,25.31,26.3297665695524
"QUAL",1.02938377768521,0.90200289135073,-1.55624960137182,3.59,1.25,NA,NA,NA,NA,NA,NA,10.7,7.98,18.3984232164833
"QUAL",1.74507479158206,1.38542751480513,0.86836370484397,7.1,4.27,NA,NA,NA,NA,NA,NA,55.6,24.29,101.533839829716
"QUAL",1.66838591669,1.48158593636762,1.08414786817654,6.64,1.46,NA,NA,NA,NA,NA,NA,46.6,30.31,51.5299735005066
"QUAL",1.53529412004277,1.44824241263444,1.06610059128148,4.67,0.98,NA,NA,NA,NA,NA,NA,34.3,28.07,25.0718728710550
"QUAL",1.75358305889291,1.47319490920494,0.507777114276945,7.66,2.8,NA,NA,NA,NA,NA,NA,56.7,29.73,85.9316696943763
"QUAL",1.72427586960079,1.39932753215868,0.31681826701395,7.52,2.64,NA,NA,NA,NA,NA,NA,53,25.08,81.0731966555996
"QUAL",1.75587485567249,1.49512788124293,0.453405737836698,7.87,3.62,NA,NA,NA,NA,NA,NA,57,31.27,103.688344071547
"QUAL",1.72835378202123,1.46089784275655,0.568462392075716,6.9,3.67,NA,NA,NA,NA,NA,NA,53.5,28.9,87.7485312657636
"QUAL",0.7481880270062,0.954724790979063,0.006659292089977,1.66,0.3,NA,NA,NA,NA,NA,NA,5.6,9.01,3.01718558450764
"QUAL",0.361727836017593,1.01535975540921,0.471886278060352,3.77,1,NA,NA,NA,NA,NA,NA,2.3,10.36,17.8700858719658
"QUFA",1.67851837904011,1.37088301677761,0.161268147596122,8.44,5.33,NA,NA,NA,NA,NA,NA,47.7,23.49,148.921623416464
"QUFA",1.9698816437465,1.47639682672533,0.665229116134097,15.04,8.97,NA,NA,NA,NA,NA,NA,93.3,29.95,452.766411775177
"QUFA",1.72591163229505,1.50242711998443,0.448898701539868,6.98,3.73,NA,NA,NA,NA,NA,NA,53.2,31.8,90.0883894741573
"QUFA",1.65896484266444,1.47712125471966,0.108105160049430,11.21,1.09,NA,NA,NA,NA,NA,NA,45.6,30,118.8228881404
"QUFA",1.45024910831936,1.36735592102602,0.582449760973931,3.19,1.41,NA,NA,NA,NA,NA,NA,28.2,23.3,16.61902513749
"QUFA",1.60852603357719,1.54444013731769,1.01910764934223,6.83,2.62,NA,NA,NA,NA,NA,NA,40.6,35.03,70.1380194868006
"QUFA",1.12385164096709,1.06220580881971,-0.0416004525051458,3.67,1.82,NA,NA,NA,NA,NA,NA,13.3,11.54,23.6719791846154
"QUFA",1.58658730467175,1.4667193716816,0.583434447427698,3.84,1.1,NA,NA,NA,NA,NA,NA,38.6,29.29,19.1665426202860
"QUFA",1.58994960132571,1.42813479402879,0.579901651878494,6.85,1.28,NA,NA,NA,NA,NA,NA,38.9,26.8,51.9123838662648
"QUMA3",1.37657695705651,1.38756777941719,0.0352351074659096,4.27,1.98,NA,NA,NA,NA,NA,NA,23.8,24.41,30.6796157577128
"QUMA3",1.74896286125616,1.51943419491370,0.346329644584825,10.82,4.17,NA,NA,NA,NA,NA,NA,56.1,33.07,176.479045855223
"QUMA3",1.04139268515823,1.04844180355040,0.675755437848076,2.74,0.97,NA,NA,NA,NA,NA,NA,11,11.18,10.8102988608188
"QUMA3",1.49692964807321,1.37272794088560,0.726398325708633,7.37,1.27,NA,NA,NA,NA,NA,NA,31.4,23.59,58.6296587383542
"QUMA3",1.53781909507327,1.36810085170935,-0.385154415260601,4.19,1.31,NA,NA,NA,NA,NA,NA,34.5,23.34,23.7582944427728
"QUMA3",1.7041505168398,1.40874860618424,-0.0382411012461292,7.41,1.4,NA,NA,NA,NA,NA,NA,50.6,25.63,60.9595423900727
"QUMA3",1.26717172840301,1.18864729599972,0.709708689148946,1.64,0.72,NA,NA,NA,NA,NA,NA,18.5,15.44,4.37435361085843
"QUMA3",1.55144999797288,1.44932409309873,-0.245720765193564,5.86,2.37,NA,NA,NA,NA,NA,NA,35.6,28.14,53.197295261583
"QUMA3",1.50379068305718,1.45024910831936,0.362792751999251,3.64,1.01,NA,NA,NA,NA,NA,NA,31.9,28.2,16.9822717880613
"QUMA3",1.40312052117582,1.48072537898849,1.59090791250408,8.15,1.97,NA,NA,NA,NA,NA,NA,25.3,30.25,80.4360816654516
"QUMA3",1.18469143081760,1.28148788794008,0.413753050860197,6,0.43,NA,NA,NA,NA,NA,NA,15.3,19.12,32.4722085258512
"QUPH",1.50650503240487,1.30599588277080,0.554570172728848,4.04,3.86,NA,NA,NA,NA,NA,NA,32.1,20.23,49.0166993776348
"QUPH",1.43616264704076,1.31260043926126,1.48927108542244,4.66,3.56,NA,NA,NA,NA,NA,NA,27.3,20.54,53.0680972637042
"QUPH",1.31597034545692,1.18184358794477,1.78716175997943,3.69,2,NA,NA,NA,NA,NA,NA,20.7,15.2,25.4281294779721
"QUPH",1.7427251313047,1.42764837118693,-0.13093009050733,6.27,3,NA,NA,NA,NA,NA,NA,55.3,26.77,67.4915418354166
"QUPH",1.52504480703685,1.28555730900777,1.13627364330442,3.53,2.08,NA,NA,NA,NA,NA,NA,33.5,19.3,24.7181295382608
"QUPH",1.51321760006794,1.29732271420530,0.305944730243007,5.23,2.87,NA,NA,NA,NA,NA,NA,32.6,19.83,51.5299735005066
"QUPH",1.31386722036915,1.33785842904109,0.133408353559464,4.25,2.45,NA,NA,NA,NA,NA,NA,20.6,21.77,35.2565235549115
"QUPH",1.63948648926859,1.45484486000851,0.208471047025739,4.97,2.51,NA,NA,NA,NA,NA,NA,43.6,28.5,43.9433414013526
"QUPH",1.41329976408125,1.31175386105575,2.1545969195057,4.4,2.05,NA,NA,NA,NA,NA,NA,25.9,20.5,32.6745270927423
"QUPH",1.23552844690755,1.02734960777476,0.0507150925790164,3.78,0.97,NA,NA,NA,NA,NA,NA,17.2,10.65,17.7205460616549
"QUPH",1.51054501020661,1.34674405460485,0.158748389075888,9.26,1.96,NA,NA,NA,NA,NA,NA,32.4,22.22,98.8725181530433
"QURU",1.72509452108147,1.33725953975028,0.321036428491373,4.16,1.27,NA,NA,NA,NA,NA,NA,53.1,21.74,23.1573863079574
"QURU",1.61909333062674,1.52543355342882,0.0340026792482001,6.03,1.8,NA,NA,NA,NA,NA,NA,41.6,33.53,48.1518974599178
"QURU",1.64345267648619,1.45651785780526,0.50170164277262,4.51,1.88,NA,NA,NA,NA,NA,NA,44,28.61,32.0694563476609
"QURU",-0.154901959985743,0.107209969647868,-0.15656906069154,0.75,0.15,NA,NA,NA,NA,NA,NA,0.7,1.28,0.636172512351933
"QURU",0.0791812460476248,0.383815365980431,-0.282862786015832,0.78,0.53,NA,NA,NA,NA,NA,NA,1.2,2.42,1.34782178820636
"QURU",1.23044892137827,1.18098558078673,1.52108874260281,3.27,0.68,NA,NA,NA,NA,NA,NA,17,15.17,12.2541748444087
"QURU",0.230448921378274,0.424881636631067,-1.67397643357167,1.35,-0.1,NA,NA,NA,NA,NA,NA,1.7,2.66,1.22718463030851
"QURU",0.959041392321094,1.24772783290972,1.68814193182204,4.22,1.57,NA,NA,NA,NA,NA,NA,9.1,17.69,26.3297665695524
"QUST",1.43136376415899,1.29269900304393,0.237604953343351,7.78,1.28,NA,NA,NA,NA,NA,NA,27,19.62,64.4683086850508
"QUST",1.6232492903979,1.39707054995941,0.153406355267401,7.15,0.97,NA,NA,NA,NA,NA,NA,42,24.95,51.7847566647127
"QUST",1.12385164096709,1.05192391604611,0.412124400198141,3.34,0.97,NA,NA,NA,NA,NA,NA,13.3,11.27,14.5896348230873
"QUST",1.19865708695442,0.9304395947667,-1.03089411461316,5.44,0.32,NA,NA,NA,NA,NA,NA,15.8,8.52,26.0576261059352
"QUST",1.48713837547719,1.27461961909124,0.293263482289976,5.13,1.26,NA,NA,NA,NA,NA,NA,30.7,18.82,32.0694563476609
"QUST",1.61909333062674,1.41896383070362,0.131285806297599,5.04,1.25,NA,NA,NA,NA,NA,NA,41.6,26.24,31.073571476473
"QUST",1.38738982633873,1.16790781000148,-0.566294055042419,3.64,1.92,NA,NA,NA,NA,NA,NA,24.4,14.72,24.2794846640034
"QUST",1.46089784275655,1.36059341356525,0.528067430200497,6.23,1.7,NA,NA,NA,NA,NA,NA,28.9,22.94,49.3896849654322
"QUST",1.35793484700045,1.37894269861344,0.490151329549847,5.94,2.86,NA,NA,NA,NA,NA,NA,22.8,23.93,60.8212337734984
"QUST",1.49136169383427,1.44435712565603,0.102173624729307,6.22,1.02,NA,NA,NA,NA,NA,NA,31,27.82,41.1686867697021
"QUST",1.48000694295715,1.35353155907776,-0.205415769050441,7.01,1.92,NA,NA,NA,NA,NA,NA,30.2,22.57,62.6314980003132
"QUST",1.43775056282039,1.35659943572497,1.49309269154734,3.12,2.13,NA,NA,NA,NA,NA,NA,27.4,22.73,21.6475368786422
"QUST",1.38916608436453,1.40636983546927,1.87474768713135,5.54,0.68,NA,NA,NA,NA,NA,NA,24.5,25.49,30.3857983047858
"QUST",1.54032947479087,1.24699069924155,0.0362440576910782,7.15,0.79,NA,NA,NA,NA,NA,NA,34.7,17.66,49.5143276539634
"QUST",1.30319605742049,1.33905373570914,1.90010847265108,4.18,1.39,NA,NA,NA,NA,NA,NA,20.1,21.83,24.3668994795895
"QUST",1.26481782300954,1.30492116190089,-0.753225304503229,3.16,0.65,NA,NA,NA,NA,NA,NA,18.4,20.18,11.4009182796937
"QUST",1.58092497567562,1.41630758705988,0.468508488174785,5.87,2.69,NA,NA,NA,NA,NA,NA,38.1,26.08,57.5489508655193
"QUST",1.01703333929878,0.903089986991944,0.580793629411148,2.35,1.16,NA,NA,NA,NA,NA,NA,10.4,8,9.6761839128729
"QUST",1.21748394421391,1.16494737262184,-0.345390390072428,4.1,0.61,NA,NA,NA,NA,NA,NA,16.5,14.62,17.4233513966253
"QUVE",0.431363764158987,0.880813592280791,-0.853571406684442,1.39,0.6,NA,NA,NA,NA,NA,NA,2.7,7.6,3.11025526687023
"QUVE",1.58433122436753,1.51666755909904,0.224924007855221,6.88,1.11,NA,NA,NA,NA,NA,NA,38.4,32.86,50.1398972911094
"QUVE",0.690196080028514,0.899273187317604,-0.159225841999305,2.3,0.96,NA,NA,NA,NA,NA,NA,4.9,7.93,8.34689752132272
"QUVE",1.79239168949825,1.44232295574557,-0.0686437704186477,7.12,3.97,NA,NA,NA,NA,NA,NA,62,27.69,96.5946278597417
"QUVE",0.851258348719075,0.559906625036113,0.743157601134606,7.41,1.03,NA,NA,NA,NA,NA,NA,7.1,3.63,55.9467386121885
"QUVE",0.0791812460476248,0.328379603438738,-0.0469569830877712,0.82,0.45,NA,NA,NA,NA,NA,NA,1.2,2.13,1.26676869774374
"QUVE",1.24797326636181,1.33825723024626,1.93494111768474,3.82,1.45,NA,NA,NA,NA,NA,NA,17.7,21.79,21.812784652221
"QUVE",1.35983548233989,1.37712404234646,2.32635689520628,2.74,1.51,NA,NA,NA,NA,NA,NA,22.9,23.83,14.1862543263664
"QUVE",1.72672720902657,1.38309692994909,-0.592941315490783,6.34,2.42,NA,NA,NA,NA,NA,NA,53.3,24.16,60.269570103528
"QUVE",1.55388302664387,1.39619934709574,0.536181515899934,4.78,1.49,NA,NA,NA,NA,NA,NA,35.8,24.9,30.8762794578276
"QUVE",0.792391689498254,0.727541257028556,0.967992106251045,0.6,0.54,NA,NA,NA,NA,NA,NA,6.2,5.34,1.02070345315132
"QUVE",1.6414741105041,1.48628876096057,0.593884244770237,8.12,1.31,NA,NA,NA,NA,NA,NA,43.8,30.64,69.8414531403017
"QUVE",1.64345267648619,1.48671377598249,0.0593587988626052,5.91,2.05,NA,NA,NA,NA,NA,NA,44,30.67,49.7640842699238
"QUVE",1.42488163663107,1.35140975192544,-0.306928440269480,4.17,2.89,NA,NA,NA,NA,NA,NA,26.6,22.46,39.1470718971171
"QUVE",1.63447727016073,1.45484486000851,0.0955111377043213,6.77,3.89,NA,NA,NA,NA,NA,NA,43.1,28.5,89.249191536567
"QUVE",1.75358305889291,1.50392680419351,0.729566433638529,6.62,2,NA,NA,NA,NA,NA,NA,56.7,31.91,58.3585392923494
"QUVE",1.56229286445647,1.47871075551276,-0.147059544825575,6.39,0.99,NA,NA,NA,NA,NA,NA,36.5,30.11,42.776239730544
"ULAL",0.778151250383644,0.873901597864461,-1.21617871000544,5.69,-1.65,NA,NA,NA,NA,NA,NA,6,7.48,12.8189546637078
"ULAL",0.954242509439325,0.953276336667304,-0.147258853789337,4.22,0.89,NA,NA,NA,NA,NA,NA,9,8.98,20.5083953824505
"ULAL",1.2718416065365,0.901458321396112,-3.65970807681366,4.13,2.13,NA,NA,NA,NA,NA,NA,18.7,7.97,30.7778690679538
"ULAL",1.27415784926368,1.22685757028872,0.406453738935104,2.82,1.76,NA,NA,NA,NA,NA,NA,18.8,16.86,16.4748260346902
"ULAL",0.322219294733919,0.477121254719662,-0.575364144903562,1.39,0.58,NA,NA,NA,NA,NA,NA,2.1,3,3.04805173232916
"ULAL",1.21748394421391,1.18440748541232,1.27476047138891,4.95,1.92,NA,NA,NA,NA,NA,NA,16.5,15.29,37.068358578053
"ULAL",1.31597034545692,1.20574554094266,-0.107200926325847,5.55,1.42,NA,NA,NA,NA,NA,NA,20.7,16.06,38.1553496361951
"ULAL",1.51719589794997,1.27091163941048,0.18487633857067,4.89,2.61,NA,NA,NA,NA,NA,NA,32.9,18.66,44.1786466911065
"ULAL",1.02118929906994,1.11826472608948,0.814508037564212,3.62,1.76,NA,NA,NA,NA,NA,NA,10.5,13.13,22.7328786006411
"ULAL",-0.0457574905606751,0.235528446907549,-0.186585955580412,2.15,-0.73,NA,NA,NA,NA,NA,NA,0.9,1.72,1.58367685667461
"ULAL",1.54282542695918,1.17114115102838,0.0148350664039409,5.35,3.47,NA,NA,NA,NA,NA,NA,34.9,14.83,61.0980080862797
"ULAL",1.13987908640124,1.19562294358694,0.141728159828701,2.41,0.99,NA,NA,NA,NA,NA,NA,13.8,15.69,9.0792027688745
"ULAL",1.43296929087441,1.46775605124403,-0.453099951060304,8.58,0.75,NA,NA,NA,NA,NA,NA,27.1,29.36,68.3680461857681
"ULAL",1.04532297878666,1.19033169817029,0.116259806115862,4.49,2.62,NA,NA,NA,NA,NA,NA,11.1,15.5,39.7035264958841
"ULAL",0.880813592280791,0.904174368284164,-0.159941083961963,2.83,1.1,NA,NA,NA,NA,NA,NA,7.6,8.02,12.1303960938573
"ULAL",1.08278537031645,1.2145789535705,0.0891376801509386,4.48,0.89,NA,NA,NA,NA,NA,NA,12.1,16.39,22.6484482980759
"ULAL",0.643452676486187,0.553883026643874,0.478181775689628,4.56,0.6,NA,NA,NA,NA,NA,NA,4.4,3.58,20.9116973393551
"ULAL",1.28780172993023,1.25695815256093,1.29015050056699,4.62,0.96,NA,NA,NA,NA,NA,NA,19.4,18.07,24.4544713748083
"ULAL",1.32428245529769,1.31764554322116,0.583896191642477,5.67,2.46,NA,NA,NA,NA,NA,NA,21.1,20.78,51.9123838662648
"ULAL",1.54282542695918,1.24303804868629,-0.0480092191863606,7.48,1.88,NA,NA,NA,NA,NA,NA,34.9,17.5,68.8084189359851
"ULAL",0.531478917042255,0.708420900134713,0.491043614813953,1.98,1.03,NA,NA,NA,NA,NA,NA,3.4,5.11,7.11578590019722
"ULAL",1.18184358794477,1.00086772153123,0.0479133556958974,4.6,1.32,NA,NA,NA,NA,NA,NA,15.2,10.02,27.5253781936923
"ULAM",1.45178643552429,1.33505651943909,0.171477668765329,5.4,1.92,NA,NA,NA,NA,NA,NA,28.3,21.63,42.0835185504274
"ULAM",1.35983548233989,1.20466251174822,0.420573496560603,5.97,1.23,NA,NA,NA,NA,NA,NA,22.9,16.02,40.7150407905237
"ULAM",1.54654266347813,1.38201704257487,0.109653307742272,5.43,0.85,NA,NA,NA,NA,NA,NA,35.2,24.1,30.9748469273339
"ULMUS",1.54282542695918,1.36679638328673,0.344581385370472,5.15,3.2,NA,NA,NA,NA,NA,NA,34.9,23.27,54.7599234474786
"ULMUS",1.66931688056611,1.3220124385824,-0.335655576714657,6.21,1.56,NA,NA,NA,NA,NA,NA,46.7,20.99,47.4167647789778
"ULMUS",1.54406804435028,1.29402509409532,0.0467564837482699,8.21,3.29,NA,NA,NA,NA,NA,NA,35,19.68,103.868907109313
"ULMUS",1.50514997831991,1.37857957611577,0.765559758128422,4.36,2.43,NA,NA,NA,NA,NA,NA,32,23.91,36.2100754650923
"ULMUS",1.68752896121463,1.35160307241913,0.342425998197212,7.29,3.51,NA,NA,NA,NA,NA,NA,48.7,22.47,91.6088417786784
"ULMUS",1.46982201597816,1.34947179921439,0.0107335556431091,7.33,-0.51,NA,NA,NA,NA,NA,NA,29.5,22.36,36.5307535352075
"ULMUS",1.65224634100332,1.45969397647797,-0.519347350030465,8.33,3.85,NA,NA,NA,NA,NA,NA,44.9,28.82,116.515702495604
"ULMUS",1.58206336291171,1.41580772763554,0.106819305121486,9.34,3.43,NA,NA,NA,NA,NA,NA,38.2,26.05,128.077156159896
"ULMUS",1.62531245096167,1.46239799789896,-0.579856919106475,7.04,3.29,NA,NA,NA,NA,NA,NA,42.2,29,83.808974078162
"ULMUS",1.44247976906445,1.27669152884504,0.0539527982482393,6.28,3.35,NA,NA,NA,NA,NA,NA,27.7,18.91,72.8353909391728
"VIRU",0.301029995663981,0.530199698203082,0.957963428274724,2.74,1.34,NA,NA,NA,NA,NA,NA,2,3.39,13.0740519871793
"VIRU",0.531478917042255,0.587710965018911,-0.658461622572055,1.46,0.43,NA,NA,NA,NA,NA,NA,3.4,3.87,2.80552077947202
"VIRU",0.397940008672038,0.503790683057181,0.194972674347514,1.31,0.86,NA,NA,NA,NA,NA,NA,2.5,3.19,3.69836141162224
"VIRU",0.397940008672038,0.588831725594207,0.50533110444835,1.41,1.01,NA,NA,NA,NA,NA,NA,2.5,3.88,4.59960580412082
"VIRU",0.531478917042255,0.392696953259666,-0.121607132094787,0.84,0.71,NA,NA,NA,NA,NA,NA,3.4,2.47,1.88691908756237
"VIRU",0.531478917042255,0.589949601325708,0.542486905672456,1.54,0.97,NA,NA,NA,NA,NA,NA,3.4,3.89,4.94808696922026
"VIRU",0.113943352306837,0.474216264076255,-0.324977857195478,2.18,0,NA,NA,NA,NA,NA,NA,1.3,2.98,3.73252623173003
"VIRU",0.397940008672038,0.575187844927661,-0.202820078342295,2.32,0.94,NA,NA,NA,NA,NA,NA,2.5,3.76,8.34689752132272
"VIRU",0.518513939877887,0.499687082618404,-0.358212223257619,2.16,0.93,NA,NA,NA,NA,NA,NA,3.3,3.16,7.49906020393518
"FRCA13",0.6232492903979,0.672097857935718,-0.64250344774119,4.02,1.05,NA,NA,NA,NA,NA,NA,4.2,4.7,20.1885812503151
"FRCA13",0.643452676486187,0.740362689494244,0,4.55,1.06,NA,NA,NA,NA,NA,NA,4.4,5.5,24.7181295382608
"FRCA13",1,0.445604203273598,1.19158874512621,0.88,0.74,NA,NA,NA,NA,NA,NA,10,2.79,2.06119894002026
"FRCA13",0.662757831681574,0.8926510338773,1.26432379089644,2.19,1.49,NA,NA,NA,NA,NA,NA,4.6,7.81,10.6361760879936
"FRCA13",0.690196080028514,0.519827993775719,0.310631005437325,3.32,1.16,NA,NA,NA,NA,NA,NA,4.9,3.31,15.7632552986521
"FRCA13",1.07554696139253,1.17231096852195,0.879855127527917,6.34,0.99,NA,NA,NA,NA,NA,NA,11.9,14.87,42.1985793813652
"FRCA13",1.34242268082221,0.618048096712093,0.335646131658907,1.95,1.61,NA,NA,NA,NA,NA,NA,22,4.15,9.9538221636339
"FRCA13",0.681241237375587,0.819543935541869,0.797287439812543,2.23,2.14,NA,NA,NA,NA,NA,NA,4.8,6.6,14.9986701865847
"LIBE3",0.146128035678238,0.450249108319361,0.614366302706831,2.24,1.6,NA,NA,NA,NA,NA,NA,1.4,2.82,11.5811671581934
"LIBE3",-0.154901959985743,0.421603926869831,0.592503654780258,2.77,1.52,NA,NA,NA,NA,NA,NA,0.7,2.64,14.4545463389830
"LIBE3",0.146128035678238,0.344392273685111,-0.606135803570316,2.2,1.6,NA,NA,NA,NA,NA,NA,1.4,2.21,11.3411494794592
"LIBE3",0.322219294733919,0.505149978319906,-0.730887508542792,2.34,0.61,NA,NA,NA,NA,NA,NA,2.1,3.2,6.83492751696629
"LIBE3",0.6232492903979,0.465382851448418,0.873528872536073,4.68,-0.2,NA,NA,NA,NA,NA,NA,4.2,2.92,15.7632552986521
"CELA",0.518513939877887,0.702430536445525,0.312031101462067,2.99,0.69,NA,NA,NA,NA,NA,NA,3.3,5.04,10.6361760879936
"CELA",0.431363764158987,0.59659709562646,0.394927602805379,2.15,1.29,NA,NA,NA,NA,NA,NA,2.7,3.95,9.29408770638004
"CELA",1.16731733474818,0.953276336667304,0.969121305580592,2.25,1.3,NA,NA,NA,NA,NA,NA,14.7,8.98,9.89798035421634
"CELA",0.361727836017593,0.361727836017593,-0.571591978982139,2.21,0.67,NA,NA,NA,NA,NA,NA,2.3,2.3,6.5144065264838
"CELA",0.544068044350276,0.403120521175818,0.118716306839382,1.55,1.07,NA,NA,NA,NA,NA,NA,3.5,2.53,5.39128715282544
"LIST2",1.60422605308447,1.47041049097593,-0.668367151561459,0.74,0.9,1.33,1.89,4.09,4.29,2.55,2.37,40.2,29.54,16.1883127846828
"LIST2",1.56741850567275,1.48000694295715,0.524270015196571,1.05,1.72,2.6,5.65,6.24,1.35,0.87,1.03,36.9333333333333,30.2,20.6491043721617
"LITU",1.59032158805672,1.44420098886416,0.336102391335606,2.13,2.55,3.16,4.5,5.11,4.12,4.43,1.9,38.9333333333333,27.81,38.210111523138
"JUNI",1.47663843701357,1.37966803403365,0.0575878748729612,2.72,0.98,0.91,1.11,5.54,6.11,5.46,3.22,29.9666666666667,23.97,33.3108223235573
"LITU",1.56149890723004,1.43184604569873,0.834820763279364,3.56,4.65,2.83,1.81,1.43,3.49,5.06,4.36,36.4333333333333,27.03,36.290112446681
"LITU",1.15735601544107,1.16375752398196,0.129122862339757,1.01,1.35,1.59,3.07,2.92,3.34,3.79,3.89,14.3666666666667,14.58,21.5651486113018
"LIST2",1.61630043044257,1.49554433754645,-1.02416320479699,1.69,1.92,2.6,2.04,5.6,3.72,3.06,2.59,41.3333333333333,31.3,26.4663669451213
"LIST2",1.64965932229235,1.36884450682582,0.468613774956681,1.92,1.64,0.87,3.65,4.95,4.8,5.06,3.83,44.6333333333333,23.38,35.0463510063863
"LIST2",1.44482519950975,1.46686762035411,-0.266411019000990,1.92,1.5,1.68,2.33,0.8,1.03,3.47,2.92,27.85,29.3,12.0226051046695
"LIST2",1.59402403573142,1.54518336821541,-0.487637496846805,1.06,2.64,1.82,2.63,2.49,3.54,0.89,0.78,39.2666666666667,35.09,12.3318556315072
"LITU",1.64542226934909,1.46164856806346,-0.406904578631661,3.14,2.2,4.7,4.66,2.91,3.36,5.14,5.78,44.2,28.95,49.9205012229029
"LIST2",1.63848925695464,1.46463855909503,-0.0473501826738539,3.15,3.06,2.26,2.96,5.12,5.29,2.78,2.7,43.5,29.15,36.6379603845112
"LIST2",1.62531245096167,1.50201721482715,0.216771848341517,4.04,3.96,2.85,5.17,2.22,1.38,2.43,3.09,42.2,31.77,31.0241895669494
"LITU",1.57844818534133,1.47407050321504,0.848417054684218,2.49,4.19,4.6,5.18,4.53,4.11,3.85,2.19,37.8833333333333,29.79,47.6000178054525
"LIST2",1.69284691927723,1.42634857378751,-0.525038654538336,5.24,6.35,1.57,2.53,1.75,4.54,6.03,4.94,49.3,26.69,53.2942968435011
"LITU",1.62221402296630,1.46164856806346,0.126593665338538,4.11,5.58,2.94,3.42,3.98,2.91,4.77,3.5,41.9,28.95,47.8142596982118
"ULMUS",1.53571596998551,1.38201704257487,0.697507199924024,5.39,5.05,5.61,7.21,7.53,6.21,6.18,4.12,34.3333333333333,24.1,109.822716061717
"LIST2",1.63279460830413,1.37493155397819,-0.315540400580178,0,0.3,0.46,3.5,5.53,5.93,0.66,0.24,42.9333333333333,23.71,13.5591335278476
"LIST2",1.53062652328108,1.47129171105894,0.820096183230409,1.23,4.35,7.25,3.82,2.35,0.79,0.41,0.52,33.9333333333333,29.6,21.0741176795457
"LIST2",1.75840719218789,1.55412558151301,0.00446678576295134,2.1,3.04,4.96,5.17,7.04,3.2,4.41,2.65,57.3333333333333,35.82,52.0721387614384
"LITU",1.72263392253381,1.44247976906445,-0.342664206869134,4.56,2.48,3.78,3.12,2.39,4.58,4.14,5.2,52.8,27.7,44.9180254308673
"LITU",1.48192013760143,1.39462676427221,0.792799325761093,1.27,1.3,3.25,2.2,2.72,3.23,2.37,1.28,30.3333333333333,24.81,15.2398855975182
"LIST2",1.63581872136442,1.41863268735407,-0.920298753271694,0.5,1.15,1.84,2.09,5.3,3.51,3.27,2.11,43.2333333333333,26.22,19.1859468636604
"LIST2",1.56387643770383,1.39427652676782,-1.16145732929935,2.19,2.68,1.53,2.03,3.16,4.44,3.9,3.08,36.6333333333333,24.79,25.9898118832643
"LIST2",1.44482519950975,1.39741854235135,0.643688188123581,3.7,3.4,1.43,2.93,2.54,2.23,1.3,3.52,27.85,24.97,21.7507431060511
"LIST2",1.64721991605530,1.48742121135947,0.139548940107401,6.31,3.41,3.78,3.48,5.14,3.68,3.12,2.75,44.3833333333333,30.72,49.2341024980017
"LIST2",1.69824557634169,1.50392680419351,-0.0369832182130893,5.33,4.58,6.16,3.66,3.55,3.55,5.59,5.33,49.9166666666667,31.91,69.952591889161
"ULMUS",1.42488163663107,1.25623653320592,-0.0754237618172417,5.5,4.22,4.46,2.69,2.41,3.04,2.77,4.4,26.6,18.04,42.6893403325026
"PITA",1.65577851522482,1.49748253736737,-0.177307846064021,1.13,1.66,1.98,3.98,5.61,4.9,4.09,2.28,45.2666666666667,31.44,32.2453511750923
